pitch_name,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,count,pfx_z_inches,pfx_x_inches,pitch_group,launch_angle_group
Four-Seam,2024-09-24,97.1,1.65,6.15,"Skubal, Tarik",642350,669373,strikeout,swinging_strike,,,,,3.0,Jose Siri strikes out swinging.,R,R,L,DET,TB,S,2.0,,1,2,2024,0.36,1.51,0.64,3.52,,,666163.0,2,5,Top,,,,,668670,,,-3.52839037857446,-141.3079490511092,-4.969304687027346,5.583155302233531,31.49043739697241,-10.995559439295866,3.48,1.63,,,,97.0,2356.0,6.2,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.33,,0.0,0.0,1.0,0.0,0.0,,32,4,0,0,0,0,0,0,0,0,Standard,Standard,149.0,0.031,-0.165,74.46476,7.25888,1-2,18.12,-4.32,Fastballs,Other
Four-Seam,2024-09-24,96.0,1.48,6.09,"Skubal, Tarik",642350,669373,,swinging_strike,,,,,2.0,Jose Siri strikes out swinging.,R,R,L,DET,TB,S,,,1,1,2024,0.48,1.34,-0.01,3.2,,,666163.0,2,5,Top,,,,,668670,,,-5.021042129821875,-139.75008839708138,-5.151662603953801,7.341575383241143,28.874678908759098,-13.587349496149892,3.48,1.63,,,,96.4,2181.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.18,,,,,,,,32,3,0,0,0,0,0,0,0,0,Standard,Standard,151.0,0.0,-0.051,71.9896,6.66613,1-1,16.080000000000002,-5.76,Fastballs,Other
Changeup,2024-09-24,87.4,1.49,6.09,"Skubal, Tarik",642350,669373,,blocked_ball,,,,,13.0,Jose Siri strikes out swinging.,R,R,L,DET,TB,B,,,0,1,2024,1.34,0.41,-0.88,-0.96,,,666163.0,2,5,Top,,,,,668670,,,-8.456145117913772,-126.53862704488998,-11.626494724897784,16.090838310940654,25.727072530600328,-25.533006323892412,3.48,1.61,,,,87.3,1783.0,6.5,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,53.98,,,,,,,,32,2,0,0,0,0,0,0,0,0,Standard,Standard,132.0,0.0,0.028,,,0-1,4.92,-16.080000000000002,Offspeed balls,Other
Changeup,2024-09-24,84.2,1.74,6.06,"Skubal, Tarik",642350,669373,,swinging_strike,,,,,14.0,Jose Siri strikes out swinging.,R,R,L,DET,TB,S,,,0,0,2024,1.35,-0.06,0.01,0.99,,,666163.0,2,5,Top,,,,,668670,,,-6.674306564554726,-122.3063094194341,-5.218330954196578,14.912595555920824,25.130630565138976,-31.907007422347554,3.48,1.63,,,,84.0,1658.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.17,,,,,,,,32,1,0,0,0,0,0,0,0,0,Standard,Standard,133.0,0.0,-0.04,71.46952,9.07229,0-0,-0.72,-16.200000000000003,Offspeed balls,Other
Sinker,2024-09-24,96.3,1.53,6.14,"Skubal, Tarik",666163,669373,single,hit_into_play,,,,,6.0,Ben Rortvedt singles on a line drive to left fielder Riley Greene.,R,L,L,DET,TB,X,7.0,line_drive,1,0,2024,1.08,1.08,0.7,2.49,,,,2,5,Top,74.64,153.05,,,668670,,,-4.652796085552224,-140.0786719475604,-6.554039526184004,15.273984374517005,30.604114803904967,-16.650010816850582,3.06,1.41,140.0,64.3,16.0,96.3,2072.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.24,0.286,0.257,0.9,1.0,1.0,0.0,Topped,31,2,0,0,0,0,0,0,0,0,Standard,Standard,154.0,-0.017,0.113,66.36366,5.87151,1-0,12.96,-12.96,Fastballs,Sweet Spot
Sinker,2024-09-24,97.0,1.56,6.14,"Skubal, Tarik",666163,669373,,ball,,,,,12.0,Ben Rortvedt singles on a line drive to left fielder Riley Greene.,R,L,L,DET,TB,B,,,0,0,2024,1.09,1.08,0.2,3.61,,,,2,5,Top,,,,,668670,,,-6.123794754789645,-141.1980646824265,-3.69814298256083,15.943584902495102,32.23057055176666,-17.081156864430522,3.06,1.42,,,,97.2,2152.0,6.4,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.14,,,,,,,,31,1,0,0,0,0,0,0,0,0,Standard,Standard,157.0,0.0,0.015,,,0-0,12.96,-13.080000000000002,Fastballs,Other
Slider,2024-09-24,92.5,1.66,6.07,"Skubal, Tarik",676609,669373,field_out,hit_into_play,,,,,8.0,José Caballero flies out to right fielder Wenceel Pérez.,R,R,L,DET,TB,X,9.0,fly_ball,0,2,2024,-0.01,0.67,-0.08,1.55,,,,1,5,Top,140.66,104.41,,,668670,,,-4.404066899810204,-134.6505463192414,-7.263443630954802,0.6726221012857295,24.6161987651972,-22.77379328438176,3.11,1.43,239.0,72.5,40.0,93.2,2132.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.16,0.343,0.326,0.0,1.0,0.0,0.0,Under,30,3,0,0,0,0,0,0,0,0,Standard,Strategic,161.0,0.021,-0.102,69.37339,7.27884,0-2,8.040000000000001,0.12,Breaking balls,Under
Four-Seam,2024-09-24,95.4,1.49,6.17,"Skubal, Tarik",676609,669373,,foul,,,,,1.0,José Caballero flies out to right fielder Wenceel Pérez.,R,R,L,DET,TB,S,,,0,1,2024,0.37,1.42,-0.47,3.23,,,,1,5,Top,,,,,668670,,,-5.968177046399096,-138.73385551022687,-5.30905546271504,6.028809898222039,30.220709397306432,-12.763400959246455,3.11,1.43,78.0,71.9,85.0,95.5,2214.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.16,,,,,,,,30,2,0,0,0,0,0,0,0,0,Standard,Strategic,155.0,0.0,-0.036,67.57816,6.60095,0-1,17.04,-4.4399999999999995,Fastballs,Under
Four-Seam,2024-09-24,95.0,1.38,6.25,"Skubal, Tarik",676609,669373,,swinging_strike,,,,,2.0,José Caballero flies out to right fielder Wenceel Pérez.,R,R,L,DET,TB,S,,,0,0,2024,0.57,1.33,0.16,2.83,,,,1,5,Top,,,,,668670,,,-4.463101266788716,-138.26157763907804,-6.285190111801187,8.273579471551475,30.07622425733648,-13.900134359682063,3.11,1.43,,,,95.2,2204.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.17,,,,,,,,30,1,0,0,0,0,0,0,0,0,Standard,Strategic,146.0,0.0,-0.023,73.11323,6.42123,0-0,15.96,-6.84,Fastballs,Other
Four-Seam,2024-09-24,96.7,1.35,6.22,"Skubal, Tarik",666624,669373,strikeout,foul_tip,,,,,2.0,Christopher Morel strikes out on a foul tip.,R,R,L,DET,TB,S,2.0,,2,2,2024,0.49,1.26,0.23,3.16,,,,0,5,Top,,,,,668670,,,-4.100470708778124,-140.7722921799775,-5.51287444355372,7.358610092381157,30.183974447828703,-14.29608484508979,3.61,1.64,,,,96.8,2158.0,6.2,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.29,,0.0,0.0,1.0,0.0,0.0,,29,6,0,0,0,0,0,0,0,0,Standard,Strategic,156.0,0.03,-0.203,73.1002,6.74832,2-2,15.120000000000001,-5.88,Fastballs,Other
Changeup,2024-09-24,87.6,1.53,6.04,"Skubal, Tarik",666624,669373,,foul,,,,,8.0,Christopher Morel strikes out on a foul tip.,R,R,L,DET,TB,S,,,2,2,2024,1.3,0.42,-0.12,1.79,,,,0,5,Top,,,,,668670,,,-6.638187172629068,-127.30257469826267,-4.939978455616749,15.481551558096356,27.11469486871444,-26.76033459123168,3.61,1.64,7.0,88.8,-15.0,87.2,1803.0,6.2,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.29,,,,,,,,29,5,0,0,0,0,0,0,0,0,Standard,Strategic,136.0,0.0,0.0,77.90177,8.38748,2-2,5.04,-15.600000000000001,Offspeed balls,Topped
Changeup,2024-09-24,85.3,1.48,6.07,"Skubal, Tarik",666624,669373,,called_strike,,,,,2.0,Christopher Morel strikes out on a foul tip.,R,R,L,DET,TB,S,,,2,1,2024,1.22,0.86,0.02,3.46,,,,0,5,Top,,,,,668670,,,-5.87790367408638,-124.16245092950368,-1.5411574308911655,13.79411872565571,25.590765700156084,-23.173265456832468,3.41,1.55,,,,85.1,1673.0,6.2,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.3,,,,,,,,29,4,0,0,0,0,0,0,0,0,Standard,Standard,137.0,0.0,-0.061,,,2-1,10.32,-14.64,Offspeed balls,Other
Changeup,2024-09-24,87.3,1.67,6.02,"Skubal, Tarik",666624,669373,,ball,,,,,14.0,Christopher Morel strikes out on a foul tip.,R,R,L,DET,TB,B,,,1,1,2024,1.39,0.89,0.98,1.08,,,,0,5,Top,,,,,668670,,,-4.507628600941665,-126.88090504780872,-7.516628575362951,15.946119232175548,26.537215534377676,-21.21665689551605,3.39,1.45,,,,87.0,1807.0,6.2,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.27,,,,,,,,29,3,0,0,0,0,0,0,0,0,Standard,Standard,130.0,0.0,0.047,,,1-1,10.68,-16.68,Offspeed balls,Other
Slider,2024-09-24,89.3,1.57,6.09,"Skubal, Tarik",666624,669373,,ball,,,,,14.0,Christopher Morel strikes out on a foul tip.,R,R,L,DET,TB,B,,,0,1,2024,-0.17,0.85,1.11,2.09,,,,0,5,Top,,,,,668670,,,-0.7718628949975609,-130.14808762078985,-5.674833086446958,-1.8311009521581996,25.101235019944067,-21.60784816257619,3.5,1.57,,,,89.7,2220.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.21,,,,,,,,29,2,0,0,0,0,0,0,0,0,Standard,Standard,166.0,0.0,0.023,,,0-1,10.2,2.04,Breaking balls,Other
Four-Seam,2024-09-24,94.1,1.39,6.18,"Skubal, Tarik",666624,669373,,foul,,,,,2.0,Christopher Morel strikes out on a foul tip.,R,R,L,DET,TB,S,,,0,0,2024,0.53,1.2,-0.01,3.2,,,,0,5,Top,,,,,668670,,,-4.800728152000332,-136.7849603031157,-4.602185382109467,7.838943493300009,33.59867387763161,-16.310605199901982,3.61,1.64,243.0,74.2,35.0,93.4,2160.0,6.2,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.28,,,,,,,,29,1,0,0,0,0,0,0,0,0,Standard,Standard,154.0,0.0,-0.033,76.65606,7.77093,0-0,14.399999999999999,-6.36,Fastballs,Flare
Changeup,2024-09-24,85.9,1.46,6.06,"Skubal, Tarik",691406,669373,field_out,hit_into_play,,,,,14.0,"Junior Caminero grounds out, pitcher Tarik Skubal to first baseman Spencer Torkelson.",R,R,L,DET,TB,X,1.0,ground_ball,1,0,2024,1.26,0.32,0.0,1.11,,,,2,4,Top,125.88,178.87,,,668670,,,-5.984606799503397,-124.8764211792494,-6.113975815794296,14.350092929657958,24.82249345380266,-27.76016901073952,3.6,1.67,2.0,75.1,-35.0,85.9,1731.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.19,0.06,0.051,0.0,1.0,0.0,0.0,Topped,23,2,0,0,0,0,0,0,0,0,Standard,Standard,133.0,0.013,-0.114,78.97242,8.82555,1-0,3.84,-15.120000000000001,Offspeed balls,Topped
Knuckle Curve,2024-09-24,78.0,1.43,6.18,"Skubal, Tarik",691406,669373,,ball,,,,,12.0,"Junior Caminero grounds out, pitcher Tarik Skubal to first baseman Spencer Torkelson.",R,R,L,DET,TB,B,,,0,0,2024,-0.3,-0.58,0.61,4.19,,,,2,4,Top,,,,,668670,,,-1.1877819659595148,-113.64169529151668,3.5729086782355948,-2.457732093467344,18.305772800973926,-38.00713637062618,3.3,1.54,,,,78.2,2221.0,6.1,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.41,,,,,,,,23,1,0,0,0,0,0,0,0,0,Standard,Standard,312.0,0.0,0.015,,,0-0,-6.959999999999999,3.5999999999999996,Breaking balls,Other
Sinker,2024-09-24,97.1,1.66,5.89,"Skubal, Tarik",676356,669373,field_out,hit_into_play,,,,,4.0,"Jonny DeLuca grounds out, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,DET,TB,X,6.0,ground_ball,0,2,2024,1.14,0.76,-0.42,2.15,,,,1,4,Top,112.68,151.91,,,668670,,,-8.172645540863494,-141.23759088738987,-6.270023259870537,17.09606933850074,29.678661730466757,-20.707681544569358,3.23,1.53,22.0,101.9,-5.0,97.3,2086.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.23,0.306,0.357,0.0,1.0,0.0,0.0,Topped,22,4,0,0,0,0,0,0,0,0,Standard,Standard,143.0,0.019,-0.102,71.07668,7.17401,0-2,9.120000000000001,-13.68,Fastballs,Topped
Changeup,2024-09-24,89.9,1.57,5.98,"Skubal, Tarik",676356,669373,,foul,,,,,9.0,"Jonny DeLuca grounds out, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,DET,TB,S,,,0,2,2024,1.37,0.28,0.68,1.69,,,,1,4,Top,,,,,668670,,,-5.098252003705516,-130.66013844792155,-5.1801468654807445,16.70832953773401,30.593314634694156,-27.9553418018097,3.23,1.53,1.0,66.5,-52.0,89.4,1858.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.19,,,,,,,,22,3,0,0,0,0,0,0,0,0,Standard,Standard,130.0,0.0,0.0,69.16176,7.83662,0-2,3.3600000000000003,-16.44,Offspeed balls,Topped
Changeup,2024-09-24,87.7,1.58,6.08,"Skubal, Tarik",676356,669373,,swinging_strike,,,,,8.0,"Jonny DeLuca grounds out, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,DET,TB,S,,,0,1,2024,1.41,0.49,0.01,1.86,,,,1,4,Top,,,,,668670,,,-6.682472858897848,-127.44666080104024,-5.044724603064435,16.699781771102007,27.05016748936297,-25.97764980083484,3.23,1.53,,,,87.4,1912.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.25,,,,,,,,22,2,0,0,0,0,0,0,0,0,Standard,Standard,128.0,0.0,-0.036,70.29586,8.21128,0-1,5.88,-16.919999999999998,Offspeed balls,Other
Slider,2024-09-24,89.1,1.74,6.1,"Skubal, Tarik",676356,669373,,called_strike,,,,,3.0,"Jonny DeLuca grounds out, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,DET,TB,S,,,0,0,2024,-0.25,0.82,0.39,3.02,,,,1,4,Top,,,,,668670,,,-2.8016177972427703,-129.85177653228658,-3.319975638730283,-2.255136636774262,25.40402674641945,-22.34531899456466,3.2,1.44,,,,89.5,2187.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.21,,,,,,,,22,1,0,0,0,0,0,0,0,0,Standard,Standard,165.0,0.0,-0.023,,,0-0,9.84,3.0,Breaking balls,Other
Changeup,2024-09-24,87.8,1.52,6.07,"Skubal, Tarik",664040,669373,strikeout,swinging_strike,,,,,7.0,Brandon Lowe strikes out swinging.,R,L,L,DET,TB,S,2.0,,1,2,2024,1.22,0.44,-0.44,2.0,,,,0,4,Top,,,,,668670,,,-7.236741613117561,-127.6922984488392,-4.622859226501934,14.790925031950415,25.99062533513026,-26.64231119925861,3.28,1.49,,,,87.6,1794.0,6.2,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.3,,0.0,0.0,1.0,0.0,0.0,,21,4,0,0,0,0,0,0,0,0,Infield shade,Standard,135.0,0.027,-0.167,70.74534,8.67956,1-2,5.28,-14.64,Offspeed balls,Other
Slider,2024-09-24,90.8,1.72,6.07,"Skubal, Tarik",664040,669373,,ball,,,,,11.0,Brandon Lowe strikes out swinging.,R,L,L,DET,TB,B,,,0,2,2024,-0.12,0.84,-1.5,2.6,,,,0,4,Top,,,,,668670,,,-7.835042227240187,-132.03447044881753,-4.6279021509851725,0.1432145012801642,25.76168511794208,-21.57221562191227,3.07,1.23,,,,91.2,2262.0,6.4,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.12,,,,,,,,21,3,0,0,0,0,0,0,0,0,Infield shade,Standard,165.0,0.0,0.021,,,0-2,10.08,1.44,Breaking balls,Other
Sinker,2024-09-24,96.3,1.46,6.17,"Skubal, Tarik",664040,669373,,foul,,,,,1.0,Brandon Lowe strikes out swinging.,R,L,L,DET,TB,S,,,0,1,2024,1.4,0.93,-0.28,2.91,,,,0,4,Top,,,,,668670,,,-7.76971437521461,-139.9566440548218,-5.1839550376726375,20.10354968572439,31.109549661690554,-18.933124121450973,3.28,1.49,320.0,93.6,28.0,96.2,2277.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.23,,,,,,,,21,2,0,0,0,0,0,0,0,0,Standard,Standard,149.0,0.0,-0.049,68.26103,5.67869,0-1,11.16,-16.799999999999997,Fastballs,Sweet Spot
Slider,2024-09-24,88.7,1.49,6.16,"Skubal, Tarik",664040,669373,,called_strike,,,,,3.0,Brandon Lowe strikes out swinging.,R,L,L,DET,TB,S,,,0,0,2024,-0.07,0.74,0.77,3.2,,,,0,4,Top,,,,,668670,,,-1.629955813311444,-129.25457930364777,-2.7601506982558512,-0.4328194906258242,25.55828674803765,-23.513092986532232,3.19,1.35,,,,88.7,2068.0,6.1,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.38,,,,,,,,21,1,0,0,0,0,0,0,0,0,Standard,Standard,163.0,0.0,-0.033,,,0-0,8.879999999999999,0.8400000000000001,Breaking balls,Other
Changeup,2024-09-24,89.3,1.64,6.03,"Skubal, Tarik",650490,669373,field_out,hit_into_play,,,,,13.0,Yandy Díaz pops out to catcher Jake Rogers in foul territory.,R,R,L,DET,TB,X,2.0,popup,1,2,2024,1.33,0.55,-0.49,1.41,,,,2,3,Top,118.76,211.49,,,668670,,,-8.0269085780594,-129.8026614920621,-6.53126826081802,16.72033383484898,25.13932774583828,-24.78341471314123,3.39,1.59,26.0,65.1,82.0,89.4,1864.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.25,0.003,0.003,0.0,1.0,0.0,0.0,Under,17,5,0,0,0,0,0,0,0,0,Standard,Strategic,145.0,0.011,-0.069,78.26191,8.18229,1-2,6.6000000000000005,-15.96,Offspeed balls,Under
Four-Seam,2024-09-24,97.9,1.3,6.14,"Skubal, Tarik",650490,669373,,foul,,,,,9.0,Yandy Díaz pops out to catcher Jake Rogers in foul territory.,R,R,L,DET,TB,S,,,1,2,2024,0.42,1.32,0.41,2.06,,,,2,3,Top,,,,,668670,,,-3.3629490855073163,-142.36974044041787,-8.580377016958865,6.452512350394965,31.090489579561417,-12.491654934728231,3.39,1.59,,,,98.1,2202.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.16,,,,,,,,17,4,0,0,0,0,0,0,0,0,Standard,Strategic,149.0,0.0,0.0,76.62021,7.59036,1-2,15.84,-5.04,Fastballs,Other
Four-Seam,2024-09-24,96.0,1.23,6.14,"Skubal, Tarik",650490,669373,,swinging_strike,,,,,11.0,Yandy Díaz pops out to catcher Jake Rogers in foul territory.,R,R,L,DET,TB,S,,,1,1,2024,0.22,1.39,-1.49,2.65,,,,2,3,Top,,,,,668670,,,-7.736390694366085,-139.5912791026313,-6.839173107209348,4.599630593373603,29.739559163910865,-12.612781513119453,3.39,1.59,,,,96.4,2115.0,6.5,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.04,,,,,,,,17,3,0,0,0,0,0,0,0,0,Standard,Strategic,148.0,0.0,-0.025,48.68671,6.30266,1-1,16.68,-2.64,Fastballs,Other
Four-Seam,2024-09-24,96.3,1.12,6.28,"Skubal, Tarik",650490,669373,,called_strike,,,,,12.0,Yandy Díaz pops out to catcher Jake Rogers in foul territory.,R,R,L,DET,TB,S,,,1,0,2024,0.35,1.43,0.87,3.16,,,,2,3,Top,,,,,668670,,,-1.4496240199291872,-140.16459248930013,-5.937559378407414,4.924878242213615,31.301803660870352,-12.153386529720906,3.27,1.44,,,,96.1,2131.0,6.2,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.35,,,,,,,,17,2,0,0,0,0,0,0,0,0,Standard,Standard,154.0,0.0,-0.02,,,1-0,17.16,-4.199999999999999,Fastballs,Other
Four-Seam,2024-09-24,95.0,1.48,6.18,"Skubal, Tarik",650490,669373,,ball,,,,,12.0,Yandy Díaz pops out to catcher Jake Rogers in foul territory.,R,R,L,DET,TB,B,,,0,0,2024,0.36,1.34,0.7,3.42,,,,2,3,Top,,,,,668670,,,-2.8403956316109187,-138.34784733249472,-4.607656860568473,5.2326288570181365,30.647352963504613,-14.10319177416262,3.28,1.49,,,,95.0,2127.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.25,,,,,,,,17,1,0,0,0,0,0,0,0,0,Standard,Standard,143.0,0.0,0.015,,,0-0,16.080000000000002,-4.32,Fastballs,Other
Sinker,2024-09-24,97.5,1.39,6.08,"Skubal, Tarik",670764,669373,strikeout,called_strike,,,,,4.0,Taylor Walls called out on strikes.,R,R,L,DET,TB,S,2.0,,1,2,2024,1.22,0.92,-0.82,2.3,,,,1,3,Top,,,,,668670,,,-8.716957959242558,-141.6062951311601,-6.798277426521408,18.32489270078967,30.74273995226004,-18.35250838053025,3.21,1.49,,,,97.6,2103.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.19,,0.0,0.0,1.0,0.0,0.0,,16,6,0,0,0,0,0,0,0,0,Standard,Standard,151.0,0.018,-0.115,,,1-2,11.040000000000001,-14.64,Fastballs,Other
Changeup,2024-09-24,87.9,1.34,6.11,"Skubal, Tarik",670764,669373,,foul,,,,,6.0,Taylor Walls called out on strikes.,R,R,L,DET,TB,S,,,1,2,2024,1.29,0.45,0.28,2.4,,,,1,3,Top,,,,,668670,,,-5.232957053507603,-127.7982174997488,-3.746722155473368,15.265700648250382,27.931404248059557,-26.660131100286097,3.41,1.55,38.0,71.6,0.0,87.4,1761.0,6.2,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.34,,,,,,,,16,5,0,0,0,0,0,0,0,0,Standard,Standard,134.0,0.0,0.0,64.86763,7.98236,1-2,5.4,-15.48,Offspeed balls,Topped
Slider,2024-09-24,89.3,1.84,6.11,"Skubal, Tarik",670764,669373,,ball,,,,,14.0,Taylor Walls called out on strikes.,R,R,L,DET,TB,B,,,0,2,2024,-0.11,0.66,0.98,1.8,,,,1,3,Top,,,,,668670,,,-1.8922317388624768,-129.97903521406263,-6.020243536239159,-0.8500999711657201,25.79094967827231,-23.671226169818247,3.17,1.48,,,,89.6,2043.0,6.4,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.14,,,,,,,,16,4,0,0,0,0,0,0,0,0,Standard,Standard,158.0,0.0,0.013,,,0-2,7.92,1.32,Breaking balls,Other
Four-Seam,2024-09-24,96.9,1.51,6.18,"Skubal, Tarik",670764,669373,,foul,,,,,5.0,Taylor Walls called out on strikes.,R,R,L,DET,TB,S,,,0,2,2024,0.49,1.26,-0.13,2.54,,,,1,3,Top,,,,,668670,,,-5.4972265530248325,-140.92336461402917,-7.065254213103234,7.753854419892803,32.48834180198931,-13.909386731178865,3.41,1.55,197.0,71.1,52.0,96.8,2333.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.2,,,,,,,,16,3,0,0,0,0,0,0,0,0,Standard,Standard,150.0,0.0,0.0,64.2452,6.72894,0-2,15.120000000000001,-5.88,Fastballs,Under
Slider,2024-09-24,89.7,1.66,6.03,"Skubal, Tarik",670764,669373,,called_strike,,,,,6.0,Taylor Walls called out on strikes.,R,R,L,DET,TB,S,,,0,1,2024,-0.26,0.51,0.77,2.4,,,,1,3,Top,,,,,668670,,,-1.6466595085396798,-130.73512195762697,-4.116544399744293,-2.6317858652655928,26.317200217518145,-25.631267357716123,3.19,1.5,,,,89.8,2093.0,6.2,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.34,,,,,,,,16,2,0,0,0,0,0,0,0,0,Standard,Standard,161.0,0.0,-0.036,,,0-1,6.12,3.12,Breaking balls,Other
Knuckle Curve,2024-09-24,79.2,1.48,6.14,"Skubal, Tarik",670764,669373,,called_strike,,,,,8.0,Taylor Walls called out on strikes.,R,R,L,DET,TB,S,,,0,0,2024,-0.31,-0.45,-0.24,1.9,,,,1,3,Top,,,,,668670,,,-3.166345773950398,-115.28648160661108,-1.5941802864728851,-2.144546954232148,22.813342926304514,-36.07870808437272,3.17,1.48,,,,79.0,2136.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.23,,,,,,,,16,1,0,0,0,0,0,0,0,0,Standard,Standard,326.0,0.0,-0.023,,,0-0,-5.4,3.7199999999999998,Breaking balls,Other
Changeup,2024-09-24,88.8,1.65,6.0,"Skubal, Tarik",642350,669373,field_out,hit_into_play,,,,,14.0,"Jose Siri grounds out, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,DET,TB,X,6.0,ground_ball,1,2,2024,1.45,0.48,0.89,1.65,,,,0,3,Top,107.61,148.35,,,668670,,,-4.905943133046654,-129.18378557100277,-5.551632005740406,17.285139910907564,28.59411444660838,-25.81233596397601,3.48,1.63,10.0,86.0,-8.0,88.5,1851.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.25,0.131,0.169,0.0,1.0,0.0,0.0,Topped,15,4,0,0,0,0,0,0,0,0,Standard,Standard,135.0,0.025,-0.167,75.63866,8.08229,1-2,5.76,-17.4,Offspeed balls,Topped
Changeup,2024-09-24,86.0,1.86,5.94,"Skubal, Tarik",642350,669373,,ball,,,,,14.0,"Jose Siri grounds out, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,DET,TB,B,,,0,2,2024,1.31,0.14,2.71,1.92,,,,0,3,Top,,,,,668670,,,-0.6500865879655637,-125.152156648252,-3.507717277155084,13.783772120511545,27.10529845990194,-30.21412449868964,3.43,1.6,,,,85.6,1647.0,6.2,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.3,,,,,,,,15,3,0,0,0,0,0,0,0,0,Standard,Standard,135.0,0.0,0.021,,,0-2,1.6800000000000002,-15.72,Offspeed balls,Other
Sinker,2024-09-24,96.4,1.48,6.12,"Skubal, Tarik",642350,669373,,swinging_strike,,,,,6.0,"Jose Siri grounds out, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,DET,TB,S,,,0,1,2024,1.17,1.26,0.56,2.79,,,,0,3,Top,,,,,668670,,,-5.074746913813603,-140.14106024930442,-6.109953936993248,16.58216404574447,32.85043891035345,-14.331765371747997,3.48,1.63,,,,96.1,2095.0,6.3,746421,669373,668670,679529,690993,656716,700242,682985,678009,672761,54.24,,,,,,,,15,2,0,0,0,0,0,0,0,0,Standard,Standard,152.0,0.0,-0.049,75.35862,7.39424,0-1,15.120000000000001,-14.04,Fastballs,Other
