pitch_name,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,count,pfx_z_inches,pfx_x_inches,pitch_group,launch_angle_group
Slider,2023-09-03,81.1,2.01,5.92,"Schwarber, Kyle",656941,489119,,ball,,,,,13,Kyle Schwarber walks.,R,L,L,MIL,PHI,B,,,0,1,2023,-0.62,0.26,-0.99,0.84,,,,2,6,Top,,,,,605170,,,-5.506514417007228,-117.86996091170016,-5.1260338379007,-4.600884612397796,24.967911070762536,-28.88959277410045,3.12,1.45,,,,80.7,2540.0,6.3,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.19,,,,,,,,41,2,2,0,0,2,0,2,0,2,Standard,Standard,294.0,0.0,0.012,,,0-1,3.12,7.4399999999999995,Breaking balls,Other
Sinker,2023-09-03,90.4,1.57,6.29,"Schwarber, Kyle",656941,489119,,called_strike,,,,,9,Kyle Schwarber walks.,R,L,L,MIL,PHI,S,,,0,0,2023,1.25,0.88,0.68,1.43,,,,2,6,Top,,,,,605170,,,-4.904936111094412,-131.40344865093573,-8.034900347726856,15.47102710513522,29.353294264455503,-20.416000903254,3.18,1.51,,,,90.6,2083.0,6.6,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,53.91,,,,,,,,41,1,2,0,0,2,0,2,0,2,Standard,Standard,157.0,0.0,-0.017,,,0-0,10.56,-15.0,Fastballs,Other
Cutter,2023-09-03,89.5,1.67,6.19,"Schwarber, Kyle",656941,489119,strikeout,called_strike,,,,,13,Kyle Schwarber called out on strikes.,R,L,L,MIL,PHI,S,2.0,,3,2,2023,-0.3,0.62,-0.89,1.8,,,,0,4,Top,,,,,605170,,,-5.714592104489896,-130.23552940556743,-6.191303349349344,-2.306303492391483,24.97721093894977,-24.089867427271884,3.21,1.59,,,,90.1,2305.0,6.4,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.06,,0.0,0.0,1.0,0.0,0.0,,26,8,2,0,0,2,0,2,0,2,Infield shade,Standard,174.0,0.026,-0.317,,,3-2,7.4399999999999995,3.5999999999999996,Fastballs,Other
Changeup,2023-09-03,84.4,1.71,5.99,"Schwarber, Kyle",656941,489119,,ball,,,,,13,Kyle Schwarber called out on strikes.,R,L,L,MIL,PHI,B,,,2,2,2023,1.23,0.77,-0.03,1.02,,,,0,4,Top,,,,,605170,,,-6.497278434377351,-122.57066552613016,-6.704029795447025,13.708044620112029,24.429717865589087,-23.21877019413612,3.18,1.48,,,,84.4,1927.0,6.4,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.08,,,,,,,,26,7,2,0,0,2,0,2,0,2,Infield shade,Standard,138.0,0.0,0.103,,,2-2,9.24,-14.76,Offspeed balls,Other
Four-Seam,2023-09-03,91.3,1.51,6.34,"Schwarber, Kyle",656941,489119,,foul,,,,,2,Kyle Schwarber called out on strikes.,R,L,L,MIL,PHI,S,,,2,2,2023,0.27,1.5,-0.04,2.89,,,,0,4,Top,,,,,605170,,,-4.4905805658701246,-132.8745020754701,-6.021523331352266,4.19660907321467,28.67392189567113,-13.34657113004843,3.21,1.51,215.0,74.2,49.0,91.3,2264.0,6.3,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.2,,,,,,,,26,6,2,0,0,2,0,2,0,2,Infield shade,Standard,156.0,0.0,0.0,,,2-2,18.0,-3.24,Fastballs,Under
Cutter,2023-09-03,87.3,1.65,6.25,"Schwarber, Kyle",656941,489119,,foul,,,,,4,Kyle Schwarber called out on strikes.,R,L,L,MIL,PHI,S,,,2,2,2023,-0.34,0.69,-0.59,2.17,,,,0,4,Top,,,,,605170,,,-4.691758428365228,-127.04392614748544,-5.1083216853614966,-2.7606449305937466,25.92884707010985,-23.90206725912864,3.21,1.51,322.0,93.8,43.0,87.7,2315.0,6.6,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,53.94,,,,,,,,26,5,2,0,0,2,0,2,0,2,Infield shade,Standard,175.0,0.0,0.0,,,2-2,8.28,4.08,Fastballs,Under
Sinker,2023-09-03,89.6,1.55,6.27,"Schwarber, Kyle",656941,489119,,ball,,,,,14,Kyle Schwarber called out on strikes.,R,L,L,MIL,PHI,B,,,1,2,2023,1.07,1.04,0.76,0.99,,,,0,4,Top,,,,,605170,,,-4.216370365019999,-130.22170983231138,-9.269564496637464,13.065071526509502,26.86044228245299,-18.58755172774317,3.15,1.48,,,,89.9,2115.0,6.5,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.02,,,,,,,,26,4,2,0,0,2,0,2,0,2,Infield shade,Standard,158.0,0.0,0.041,,,1-2,12.48,-12.84,Fastballs,Other
Slider,2023-09-03,79.2,1.91,5.86,"Schwarber, Kyle",656941,489119,,called_strike,,,,,13,Kyle Schwarber called out on strikes.,R,L,L,MIL,PHI,S,,,1,1,2023,-1.35,0.07,-0.86,2.01,,,,0,4,Top,,,,,605170,,,-3.4998080391669903,-115.17232182478492,-1.641590648520318,-11.183176867385104,24.490969683157893,-31.419371135006468,3.26,1.59,,,,78.6,2363.0,6.2,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.3,,,,,,,,26,3,2,0,0,2,0,2,0,2,Infield shade,Standard,273.0,0.0,-0.055,,,1-1,0.8400000000000001,16.200000000000003,Breaking balls,Other
Cutter,2023-09-03,87.8,1.45,6.34,"Schwarber, Kyle",656941,489119,,ball,,,,,13,Kyle Schwarber called out on strikes.,R,L,L,MIL,PHI,B,,,0,1,2023,-0.33,0.62,-1.76,1.89,,,,0,4,Top,,,,,605170,,,-7.060946042157123,-127.65062947581842,-5.928014893134836,-2.1803293442523883,26.062889940268967,-24.37445643203003,3.1,1.48,,,,87.7,2264.0,6.3,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.25,,,,,,,,26,2,2,0,0,2,0,2,0,2,Standard,Standard,174.0,0.0,0.028,,,0-1,7.4399999999999995,3.96,Fastballs,Other
Cutter,2023-09-03,86.2,1.66,6.27,"Schwarber, Kyle",656941,489119,,called_strike,,,,,13,Kyle Schwarber called out on strikes.,R,L,L,MIL,PHI,S,,,0,0,2023,-0.3,0.58,-0.92,2.28,,,,0,4,Top,,,,,605170,,,-5.544949431351089,-125.42754426137157,-4.436565252911905,-2.050640435854512,24.37467703409529,-25.397237391937427,3.29,1.62,,,,86.3,2176.0,6.2,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.26,,,,,,,,26,1,2,0,0,2,0,2,0,2,Standard,Standard,178.0,0.0,-0.038,,,0-0,6.959999999999999,3.5999999999999996,Fastballs,Other
Sinker,2023-09-03,94.2,-3.1,5.57,"Schwarber, Kyle",656941,669060,walk,ball,,,,,14,Kyle Schwarber walks.,R,L,R,MIL,PHI,B,,,3,2,2023,-1.21,0.76,0.6,0.79,669016.0,,,1,9,Top,,,,,605170,,,12.28131491824748,-136.45500512749672,-8.356435902990732,-17.80706791387454,29.428501653594168,-20.97160635567208,3.07,1.42,,,,94.1,2036.0,6.4,716736,669060,605170,467793,680911,655316,642715,592192,686894,621438,54.08,,0.695903,0.7,1.0,0.0,0.0,,72,6,2,4,4,2,4,2,4,2,Strategic,Standard,220.0,-0.001,0.293,,,3-2,9.120000000000001,14.52,Fastballs,Other
Sinker,2023-09-03,92.8,-3.13,5.56,"Schwarber, Kyle",656941,669060,,called_strike,,,,,9,Kyle Schwarber walks.,R,L,R,MIL,PHI,S,,,3,1,2023,-1.27,0.65,0.63,1.57,669016.0,,,1,9,Top,,,,,605170,,,12.386735904422116,-134.56177988411036,-5.812808738092669,-18.048551501269525,28.935509870267328,-23.106591965993875,3.16,1.42,,,,92.8,2075.0,6.4,716736,669060,605170,467793,680911,655316,642715,592192,686894,621438,54.07,,,,,,,,72,5,2,4,4,2,4,2,4,2,Strategic,Standard,226.0,0.0,-0.134,,,3-1,7.800000000000001,15.24,Fastballs,Other
Sinker,2023-09-03,93.6,-3.13,5.55,"Schwarber, Kyle",656941,669060,,called_strike,,,,,8,Kyle Schwarber walks.,R,L,R,MIL,PHI,S,,,3,0,2023,-1.22,0.84,0.05,1.55,669016.0,,,1,9,Top,,,,,605170,,,10.877143206755871,-135.69358456964687,-6.38054806952656,-17.498305468090848,30.89487460548045,-20.45939760154787,3.41,1.53,,,,93.3,2079.0,6.4,716736,669060,605170,467793,680911,655316,642715,592192,686894,621438,54.11,,,,,,,,72,4,2,4,4,2,4,2,4,2,Strategic,Standard,218.0,0.0,-0.092,,,3-0,10.08,14.64,Fastballs,Other
Sinker,2023-09-03,100.3,-1.24,5.82,"Schwarber, Kyle",656941,682842,walk,ball,,,,,11,Kyle Schwarber walks.   Edmundo Sosa to 2nd.,R,L,R,MIL,PHI,B,,,3,1,2023,-1.39,0.53,-1.43,3.44,,,624641.0,2,7,Top,,,,,605170,,,2.7672330129182354,-146.0449031929958,-2.4796559815727788,-20.54685713264705,35.460059475850265,-24.23247465321207,3.12,1.45,,,,100.3,2271.0,6.3,716736,682842,605170,467793,668930,655316,642715,592192,686894,621438,54.17,,0.695903,0.7,1.0,0.0,0.0,,54,5,2,3,3,2,3,2,3,2,Strategic,Standard,214.0,-0.021,0.138,,,3-1,6.36,16.68,Fastballs,Other
Cutter,2023-09-03,90.5,-3.16,5.67,"Schwarber, Kyle",656941,669060,,ball,,,,,11,Kyle Schwarber walks.,R,L,R,MIL,PHI,B,,,2,0,2023,-0.09,0.9,-0.31,3.53,669016.0,,,1,9,Top,,,,,605170,,,7.292507996016323,-131.7472227903535,-1.3827474021603163,-2.489428110151593,26.4855154687786,-21.54672239709708,3.12,1.45,,,,90.8,2049.0,6.3,716736,669060,605170,467793,680911,655316,642715,592192,686894,621438,54.18,,,,,,,,72,3,2,4,4,2,4,2,4,2,Strategic,Standard,203.0,0.0,0.086,,,2-0,10.8,1.08,Fastballs,Other
Cutter,2023-09-03,91.6,-3.1,5.54,"Schwarber, Kyle",656941,669060,,ball,,,,,14,Kyle Schwarber walks.,R,L,R,MIL,PHI,B,,,1,0,2023,-0.18,0.88,0.47,0.78,669016.0,,,1,9,Top,,,,,605170,,,9.418830950611568,-132.93385687045912,-8.056667868426556,-4.19541094040644,28.558388693793397,-20.09761352859494,3.04,1.42,,,,91.7,2100.0,6.5,716736,669060,605170,467793,680911,655316,642715,592192,686894,621438,54.02,,,,,,,,72,2,2,4,4,2,4,2,4,2,Strategic,Standard,207.0,0.0,0.055,,,1-0,10.56,2.16,Fastballs,Other
Cutter,2023-09-03,89.2,1.77,6.23,"Schwarber, Kyle",656941,489119,field_out,hit_into_play,,,,,7,Kyle Schwarber grounds out to first baseman Carlos Santana.,R,L,L,MIL,PHI,X,3.0,ground_ball,2,2,2023,-0.31,0.35,-0.38,1.73,,,,0,1,Top,156.85,170.23,,,605170,,,-4.631457379291326,-129.82437362997743,-5.788146680853319,-2.496370490760683,27.57393252434923,-27.148765255488488,3.21,1.51,2.0,68.5,-38.0,89.3,2048.0,6.4,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.14,0.086,0.075,0.0,1.0,0.0,0.0,Topped,1,6,0,0,0,0,0,0,0,0,Infield shade,Standard,178.0,0.022,-0.214,,,2-2,4.199999999999999,3.7199999999999998,Fastballs,Topped
Slider,2023-09-03,90.2,-1.04,5.87,"Schwarber, Kyle",656941,682842,,blocked_ball,,,,,14,Kyle Schwarber walks.   Edmundo Sosa to 2nd.,R,L,R,MIL,PHI,B,,,2,1,2023,0.92,-0.01,1.55,0.7,,,624641.0,2,7,Top,,,,,605170,,,4.463914001954669,-131.11906903067936,-6.807352837874491,9.434054777233955,31.188345571161225,-30.89020893967408,3.12,1.48,,,,89.8,2747.0,6.4,716736,682842,605170,467793,668930,655316,642715,592192,686894,621438,54.1,,,,,,,,54,4,2,3,3,2,3,2,3,2,Infield shade,Standard,80.0,0.0,0.081,,,2-1,-0.12,-11.040000000000001,Breaking balls,Other
Slider,2023-09-03,80.4,2.04,5.99,"Schwarber, Kyle",656941,489119,,foul,,,,,8,Kyle Schwarber grounds out to first baseman Carlos Santana.,R,L,L,MIL,PHI,S,,,2,2,2023,-0.93,0.09,-0.06,1.86,,,,0,1,Top,,,,,605170,,,-2.884078677593398,-117.04757082809088,-2.63292265350273,-7.970780649362312,23.1021008281065,-31.03175306120116,3.21,1.51,263.0,96.1,16.0,80.0,2505.0,6.1,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.4,,,,,,,,1,5,0,0,0,0,0,0,0,0,Standard,Standard,292.0,0.0,0.0,,,2-2,1.08,11.16,Breaking balls,Sweet Spot
Sinker,2023-09-03,98.3,-1.22,5.97,"Schwarber, Kyle",656941,682842,,ball,,,,,13,Kyle Schwarber walks.   Edmundo Sosa to 2nd.,R,L,R,MIL,PHI,B,,,1,1,2023,-1.2,0.59,-1.46,2.24,,,624641.0,2,7,Top,,,,,605170,,,2.127420885518308,-143.08008688542105,-5.973361680827308,-16.870478254327057,35.57273466525126,-22.87517682258501,3.07,1.45,,,,97.9,2147.0,6.2,716736,682842,605170,467793,668930,655316,642715,592192,686894,621438,54.29,,,,,,,,54,3,2,3,3,2,3,2,3,2,Infield shade,Standard,218.0,0.0,0.031,,,1-1,7.08,14.399999999999999,Fastballs,Other
Cutter,2023-09-03,90.1,-3.05,5.63,"Schwarber, Kyle",656941,669060,,ball,,,,,14,Kyle Schwarber walks.,R,L,R,MIL,PHI,B,,,0,0,2023,0.03,0.85,1.22,1.18,669016.0,,,1,9,Top,,,,,605170,,,10.523265577312166,-130.76970486382143,-6.924128281012044,-1.7800893624494354,26.55923930665132,-21.050769116125995,3.15,1.48,,,,90.2,2037.0,6.4,716736,669060,605170,467793,680911,655316,642715,592192,686894,621438,54.07,,,,,,,,72,1,2,4,4,2,4,2,4,2,Strategic,Standard,207.0,0.0,0.033,,,0-0,10.2,-0.36,Fastballs,Other
Sinker,2023-09-03,98.5,-1.23,5.98,"Schwarber, Kyle",656941,682842,,blocked_ball,,,,,14,Kyle Schwarber walks.   Edmundo Sosa to 2nd.,R,L,R,MIL,PHI,B,,,0,1,2023,-1.44,0.41,0.05,-0.27,,,624641.0,2,7,Top,,,,,605170,,,6.791933953939651,-142.80831197147714,-12.37340405098128,-21.323537198841866,34.757202059392625,-23.662348540457717,3.12,1.45,,,,97.8,2285.0,6.2,716736,682842,605170,467793,668930,655316,642715,592192,686894,621438,54.28,,,,,,,,54,2,2,3,3,2,3,2,3,2,Infield shade,Standard,215.0,0.0,0.021,,,0-1,4.92,17.28,Fastballs,Other
Slider,2023-09-03,78.4,1.88,5.96,"Schwarber, Kyle",656941,489119,,ball,,,,,13,Kyle Schwarber grounds out to first baseman Carlos Santana.,R,L,L,MIL,PHI,B,,,1,2,2023,-1.13,0.21,-1.45,0.79,,,,0,1,Top,,,,,605170,,,-5.118304476722183,-114.03269115875077,-4.612378848143564,-8.701756557860081,23.8507745679859,-29.659916049872987,3.07,1.45,,,,78.2,2438.0,6.5,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.01,,,,,,,,1,4,0,0,0,0,0,0,0,0,Standard,Standard,312.0,0.0,0.041,,,1-2,2.52,13.559999999999999,Breaking balls,Other
Sinker,2023-09-03,100.3,-1.25,5.93,"Schwarber, Kyle",656941,682842,,called_strike,,,,,7,Kyle Schwarber walks.   Edmundo Sosa to 2nd.,R,L,R,MIL,PHI,S,,,0,0,2023,-1.42,0.6,-0.4,1.71,,,624641.0,2,7,Top,,,,,605170,,,5.714823346328537,-145.79925616862937,-7.726245450271951,-21.54868545687605,35.782382441714326,-21.871408071383875,3.21,1.51,,,,100.4,2303.0,6.5,716736,682842,605170,467793,668930,655316,642715,592192,686894,621438,54.02,,,,,,,,54,1,2,3,3,2,3,2,3,2,Infield shade,Standard,213.0,0.0,-0.038,,,0-0,7.199999999999999,17.04,Fastballs,Other
Cutter,2023-09-03,87.8,1.61,6.31,"Schwarber, Kyle",656941,489119,,called_strike,,,,,4,Kyle Schwarber grounds out to first baseman Carlos Santana.,R,L,L,MIL,PHI,S,,,1,1,2023,-0.16,0.63,-0.42,2.03,,,,0,1,Top,,,,,605170,,,-4.555464646677894,-127.77165952447214,-5.522952089136943,-0.7842895709223127,26.65274276764346,-24.362083088892327,3.12,1.54,,,,87.5,2257.0,6.1,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.36,,,,,,,,1,3,0,0,0,0,0,0,0,0,Standard,Standard,182.0,0.0,-0.055,,,1-1,7.5600000000000005,1.92,Fastballs,Other
Cutter,2023-09-03,86.4,1.7,6.3,"Schwarber, Kyle",656941,489119,,called_strike,,,,,4,Kyle Schwarber grounds out to first baseman Carlos Santana.,R,L,L,MIL,PHI,S,,,1,0,2023,-0.2,0.71,-0.29,2.46,,,,0,1,Top,,,,,605170,,,-4.347746334659526,-125.73569938275564,-4.3738079012561215,-1.2435104507902062,24.99505986828848,-24.01125660947427,3.12,1.54,,,,86.3,2229.0,6.2,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.33,,,,,,,,1,2,0,0,0,0,0,0,0,0,Standard,Standard,170.0,0.0,-0.046,,,1-0,8.52,2.4000000000000004,Fastballs,Other
Cutter,2023-09-03,87.7,1.66,6.33,"Schwarber, Kyle",656941,489119,,ball,,,,,13,Kyle Schwarber grounds out to first baseman Carlos Santana.,R,L,L,MIL,PHI,B,,,0,0,2023,-0.17,0.72,-1.24,1.98,,,,0,1,Top,,,,,605170,,,-6.661804940904933,-127.497426882094,-5.882072171887997,-0.5094045413715926,25.750250653671195,-23.337317778106065,3.15,1.51,,,,87.6,2259.0,6.3,716736,489119,605170,467793,668930,655316,642715,592192,686894,621438,54.25,,,,,,,,1,1,0,0,0,0,0,0,0,0,Standard,Standard,177.0,0.0,0.036,,,0-0,8.64,2.04,Fastballs,Other
Four-Seam,2023-09-02,93.0,-2.01,5.48,"Schwarber, Kyle",656941,607067,strikeout,swinging_strike,,,,,1,Kyle Schwarber strikes out swinging.,R,L,R,MIL,PHI,S,2.0,,2,2,2023,-0.4,1.16,-0.46,3.24,,,,0,3,Top,,,,,661388,,,4.8946684344966895,-135.44434043177455,-2.5509912789181386,-5.958056204612803,28.825541653376494,-17.483286821029576,3.2,1.51,,,,93.6,2286.0,6.6,716745,607067,661388,467793,668930,655316,642715,592192,686217,621438,53.95,,0.0,0.0,1.0,0.0,0.0,,21,5,3,2,2,3,2,3,2,3,Infield shade,Standard,209.0,0.026,-0.214,,,2-2,13.919999999999998,4.800000000000001,Fastballs,Other
Sinker,2023-09-02,93.0,-2.04,5.48,"Schwarber, Kyle",656941,607067,,ball,,,,,13,Kyle Schwarber strikes out swinging.,R,L,R,MIL,PHI,B,,,1,2,2023,-1.32,0.74,-0.93,0.82,,,,0,3,Top,,,,,661388,,,5.776469528461793,-135.10366047528527,-7.834098375276125,-17.387012751653796,29.25334450186073,-21.55055032591485,3.19,1.38,,,,93.7,2215.0,6.8,716745,607067,661388,467793,668930,655316,642715,592192,686217,621438,53.71,,,,,,,,21,4,3,2,2,3,2,3,2,3,Standard,Standard,215.0,0.0,0.041,,,1-2,8.879999999999999,15.84,Fastballs,Other
Sweeper,2023-09-02,82.6,-2.24,5.47,"Schwarber, Kyle",656941,607067,,called_strike,,,,,5,Kyle Schwarber strikes out swinging.,R,L,R,MIL,PHI,S,,,1,1,2023,0.62,0.11,-0.06,2.27,,,,0,3,Top,,,,,661388,,,3.778888068538983,-120.27810193692464,-0.9933422164819614,5.30588820314896,23.58081781457132,-31.16024835637233,3.14,1.44,,,,83.0,2172.0,6.6,716745,607067,661388,467793,668930,655316,642715,592192,686217,621438,53.95,,,,,,,,21,3,3,2,2,3,2,3,2,3,Standard,Standard,53.0,0.0,-0.055,,,1-1,1.32,-7.4399999999999995,Breaking balls,Other
Sinker,2023-09-02,91.4,-2.01,5.55,"Schwarber, Kyle",656941,607067,,called_strike,,,,,6,Kyle Schwarber strikes out swinging.,R,L,R,MIL,PHI,S,,,1,0,2023,-1.23,0.61,0.49,2.56,,,,0,3,Top,,,,,661388,,,8.983392214024816,-132.73512493134177,-2.924558974573653,-16.538265070472608,29.23261601564484,-24.566530657473454,3.19,1.47,,,,91.5,2181.0,6.5,716745,607067,661388,467793,668930,655316,642715,592192,686217,621438,53.97,,,,,,,,21,2,3,2,2,3,2,3,2,3,Standard,Standard,207.0,0.0,-0.046,,,1-0,7.32,14.76,Fastballs,Other
Sinker,2023-09-02,92.8,-1.99,5.51,"Schwarber, Kyle",656941,607067,,ball,,,,,14,Kyle Schwarber strikes out swinging.,R,L,R,MIL,PHI,B,,,0,0,2023,-1.3,0.67,0.99,2.1,,,,0,3,Top,,,,,661388,,,10.532571654061288,-134.73054991205072,-4.390122497400267,-18.190371892388093,29.827964996655293,-23.19913342107475,3.17,1.38,,,,93.3,2178.0,6.8,716745,607067,661388,467793,668930,655316,642715,592192,686217,621438,53.72,,,,,,,,21,1,3,2,2,3,2,3,2,3,Standard,Standard,211.0,0.0,0.036,,,0-0,8.040000000000001,15.600000000000001,Fastballs,Other
Four-Seam,2023-09-02,94.3,-2.12,5.27,"Schwarber, Kyle",656941,642207,single,hit_into_play,,,,,11,Kyle Schwarber singles on a ground ball to second baseman Brice Turang.   J.T. Realmuto scores.    Brandon Marsh to 3rd.,R,L,R,MIL,PHI,X,4.0,ground_ball,3,2,2023,-1.18,1.38,-0.6,3.73,592663.0,669016.0,,2,9,Top,146.06,143.99,,,661388,,,6.733442132379276,-137.16994374296178,-1.364546720523805,-16.348675263418144,31.589882601859543,-14.759397649861295,3.2,1.51,125.0,106.3,7.0,96.5,2384.0,7.6,716745,642207,661388,467793,668930,655316,642715,592192,686217,621438,52.86,0.671,0.634,0.9,1.0,1.0,0.0,Flare/Burner,75,6,7,4,4,7,5,7,5,7,Standard,Standard,222.0,-0.035,1.508,,,3-2,16.56,14.16,Fastballs,Burner
Changeup,2023-09-02,84.6,-2.5,4.94,"Schwarber, Kyle",656941,642207,,ball,,,,,13,Kyle Schwarber singles on a ground ball to second baseman Brice Turang.   J.T. Realmuto scores.    Brandon Marsh to 3rd.,R,L,R,MIL,PHI,B,,,2,2,2023,-1.97,-0.2,-1.44,1.07,592663.0,669016.0,,2,9,Top,,,,,661388,,,6.519268658535325,-122.98900239443306,-2.2128726117239803,-21.3040867682724,27.67125553303812,-33.90100794705968,3.14,1.48,,,,85.3,2815.0,7.1,716745,642207,661388,467793,668930,655316,642715,592192,686217,621438,53.37,,,,,,,,75,5,7,4,4,7,4,7,4,7,Standard,Standard,278.0,0.0,0.109,,,2-2,-2.4000000000000004,23.64,Offspeed balls,Other
Changeup,2023-09-02,84.4,-2.51,4.94,"Schwarber, Kyle",656941,642207,,ball,,,,,13,Kyle Schwarber singles on a ground ball to second baseman Brice Turang.   J.T. Realmuto scores.    Brandon Marsh to 3rd.,R,L,R,MIL,PHI,B,,,1,2,2023,-1.9,-0.4,-1.07,1.47,592663.0,669016.0,,2,9,Top,,,,,661388,,,7.256650000424059,-122.65773385361884,-0.8454454125844972,-20.652629402197384,26.245511355834594,-36.21907547171772,3.17,1.51,,,,85.3,2888.0,7.1,716745,642207,661388,467793,668930,655316,642715,592192,686217,621438,53.39,,,,,,,,75,4,7,4,4,7,4,7,4,7,Standard,Standard,284.0,0.0,0.035,,,1-2,-4.800000000000001,22.799999999999997,Offspeed balls,Other
Four-Seam,2023-09-02,93.8,-2.43,5.05,"Schwarber, Kyle",656941,642207,,foul,,,,,11,Kyle Schwarber singles on a ground ball to second baseman Brice Turang.   J.T. Realmuto scores.    Brandon Marsh to 3rd.,R,L,R,MIL,PHI,S,,,1,1,2023,-1.22,1.08,-0.17,4.07,592663.0,669016.0,,2,9,Top,,,,,661388,,,8.698759478156086,-136.38419016809289,0.8554254991279315,-17.126183982740635,31.007626378091363,-19.11774149585162,3.2,1.51,155.0,78.2,31.0,95.4,2375.0,7.3,716745,642207,661388,467793,668930,655316,642715,592192,686217,621438,53.18,,,,,,,,75,3,7,4,4,7,4,7,4,7,Standard,Standard,229.0,0.0,-0.131,,,1-1,12.96,14.64,Fastballs,Sweet Spot
Changeup,2023-09-02,83.4,-2.49,4.99,"Schwarber, Kyle",656941,642207,,called_strike,,,,,4,Kyle Schwarber singles on a ground ball to second baseman Brice Turang.   J.T. Realmuto scores.    Brandon Marsh to 3rd.,R,L,R,MIL,PHI,S,,,1,0,2023,-1.65,-0.51,-0.41,2.01,592663.0,669016.0,,2,9,Top,,,,,661388,,,8.164287608440638,-121.0941800526658,0.7334785883519355,-17.90131969325808,26.131280924408497,-37.55094956284128,3.2,1.45,,,,84.2,2693.0,7.2,716745,642207,661388,467793,668930,655316,642715,592192,686217,621438,53.35,,,,,,,,75,2,7,4,4,7,4,7,4,7,Standard,Standard,283.0,0.0,-0.106,,,1-0,-6.12,19.799999999999997,Offspeed balls,Other
Four-Seam,2023-09-02,94.1,-2.3,5.05,"Schwarber, Kyle",656941,642207,,ball,,,,,11,Kyle Schwarber singles on a ground ball to second baseman Brice Turang.   J.T. Realmuto scores.    Brandon Marsh to 3rd.,R,L,R,MIL,PHI,B,,,0,0,2023,-1.22,1.18,-0.93,3.12,592663.0,669016.0,,2,9,Top,,,,,661388,,,6.414990272625272,-136.86789407627214,-1.8954963764699944,-16.800362505632442,31.891170424861023,-17.217339680626104,3.23,1.51,,,,96.1,2348.0,7.6,716745,642207,661388,467793,668930,655316,642715,592192,686217,621438,52.93,,,,,,,,75,1,7,4,4,7,4,7,4,7,Standard,Standard,230.0,0.0,0.035,,,0-0,14.16,14.64,Fastballs,Other
Sinker,2023-09-02,90.7,1.74,6.46,"Schwarber, Kyle",656941,605177,field_out,hit_into_play,,,,,6,Kyle Schwarber pops out to second baseman Brice Turang.,R,L,L,MIL,PHI,X,4.0,popup,1,2,2023,1.05,1.2,0.53,2.6,,,,0,6,Top,131.1,159.87,,,661388,,,-5.336090634655342,-131.86542639578823,-6.264841307347923,13.4607245009155,31.402287233934725,-16.98076626341512,3.2,1.51,106.0,85.6,71.0,91.0,2120.0,6.8,716745,605177,661388,467793,668930,655316,642715,592192,686217,621438,53.69,0.001,0.0,0.0,1.0,0.0,0.0,Under,46,4,7,2,2,7,2,7,2,7,Infield shade,Standard,139.0,0.01,-0.173,,,1-2,14.399999999999999,-12.600000000000001,Fastballs,Under
