pitch_name,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,count,pfx_z_inches,pfx_x_inches
4-Seam Fastball,2023-06-16,89.5,-2.57,5.12,"Arraez, Luis",650333,592866,,foul,,,,,1,Luis Arraez singles on a ground ball to center fielder Victor Robles.,R,L,R,WSH,MIA,S,,,1,2,2023,-0.8,0.9,-0.29,3.17,,,,0,1,Top,,,,,660688,,,7.344884327525277,-130.25492126737956,-0.7322347791844402,-10.563791484759252,26.2636609784472,-21.947580531530523,3.13,1.45,233.0,74.4,31.0,90.2,2194.0,6.6,717749,592866,660688,642086,671277,600869,682928,572816,645302,657041,53.85,,,,,,,,1,4,0,0,0,0,0,0,0,0,Standard,Strategic,237.0,0.0,0.0,1-2,10.8,9.600000000000001
Sinker,2023-06-16,94.3,-1.72,5.59,"Arraez, Luis",650333,666168,,called_strike,,,,,6,Luis Arraez singles on a line drive to center fielder Victor Robles.,R,L,R,WSH,MIA,S,,,2,1,2023,-1.62,0.73,0.55,2.61,,,,0,7,Top,,,,,660688,,,9.563733964529607,-136.93112735389616,-3.664017495757877,-22.469619244225186,31.000092036369267,-22.354368529431422,3.18,1.4,,,,94.8,2231.0,6.8,717749,666168,660688,642086,671277,600869,682928,572816,645302,657041,53.75,,,,,,,,56,4,5,5,5,5,5,5,5,5,Standard,Standard,224.0,0.0,-0.067,2-1,8.76,19.44
Sinker,2023-06-16,97.3,-2.43,5.97,"Arraez, Luis",650333,641771,,ball,,,,,11,Luis Arraez singles on a line drive to center fielder Victor Robles.,R,L,R,WSH,MIA,B,,,1,2,2023,-1.04,1.11,-1.28,3.82,,,,0,9,Top,,,,,660688,,,5.505919051195631,-141.6321321805478,-2.8554776809548748,-15.30381604629344,29.702083554396488,-16.704335382875822,3.15,1.43,,,,97.8,2212.0,6.4,717749,641771,660688,642086,671277,600869,682928,656448,645302,657041,54.12,,,,,,,,72,4,5,6,6,5,6,5,6,5,Standard,Standard,221.0,0.0,0.041,1-2,13.32,12.48
4-Seam Fastball,2023-06-16,88.8,-2.5,5.18,"Arraez, Luis",650333,592866,,ball,,,,,12,Luis Arraez singles on a ground ball to center fielder Victor Robles.,R,L,R,WSH,MIA,B,,,0,2,2023,-0.57,0.96,0.94,3.65,,,,0,1,Top,,,,,660688,,,9.670166719271558,-128.97742607816355,0.3327144527612025,-8.337170502407332,26.32594022144317,-21.778060166331112,3.1,1.41,,,,89.3,2114.0,6.6,717749,592866,660688,642086,671277,600869,682928,572816,645302,657041,53.86,,,,,,,,1,3,0,0,0,0,0,0,0,0,Standard,Standard,223.0,0.0,0.022,0-2,11.52,6.84
Slider,2023-06-16,84.4,-1.99,5.51,"Arraez, Luis",650333,666168,,ball,,,,,8,Luis Arraez singles on a line drive to center fielder Victor Robles.,R,L,R,WSH,MIA,B,,,1,1,2023,0.5,0.09,0.11,1.55,,,,0,7,Top,,,,,660688,,,3.9546840658135847,-122.85102015166916,-3.068582449799553,4.253128824154238,24.2673019157766,-30.912590870302864,3.11,1.4,,,,85.5,2108.0,7.0,717749,666168,660688,642086,671277,600869,682928,572816,645302,657041,53.54,,,,,,,,56,3,5,5,5,5,5,5,5,5,Standard,Standard,92.0,0.0,0.053,1-1,1.08,-6.0
Sinker,2023-06-16,97.3,-2.54,5.95,"Arraez, Luis",650333,641771,,foul,,,,,3,Luis Arraez singles on a line drive to center fielder Victor Robles.,R,L,R,WSH,MIA,S,,,1,1,2023,-1.0,1.17,0.75,2.81,,,,0,9,Top,,,,,660688,,,11.147133102671246,-141.25819992537595,-5.61130784262274,-15.953394966603142,31.688405595948176,-15.30629397422486,3.13,1.45,183.0,70.0,58.0,97.4,2194.0,6.5,717749,641771,660688,642086,671277,600869,682928,656448,645302,657041,54.03,,,,,,,,72,3,5,6,6,5,6,5,6,5,Standard,Standard,225.0,0.0,-0.055,1-1,14.04,12.0
Slider,2023-06-16,82.5,-2.11,5.58,"Arraez, Luis",650333,666168,,called_strike,,,,,2,Luis Arraez singles on a line drive to center fielder Victor Robles.,R,L,R,WSH,MIA,S,,,1,0,2023,0.39,-0.08,-0.18,2.67,,,,0,7,Top,,,,,660688,,,3.642933090756657,-120.11623189425582,0.069386544757988,3.084843433884802,23.923849143909568,-33.172290695686144,3.06,1.43,,,,82.7,2166.0,6.4,717749,666168,660688,642086,671277,600869,682928,572816,645302,657041,54.07,,,,,,,,56,2,5,5,5,5,5,5,5,5,Standard,Standard,92.0,0.0,-0.046,1-0,-0.96,-4.68
4-Seam Fastball,2023-06-16,89.7,-2.46,5.21,"Arraez, Luis",650333,592866,,called_strike,,,,,4,Luis Arraez singles on a ground ball to center fielder Victor Robles.,R,L,R,WSH,MIA,S,,,0,1,2023,-0.9,1.06,-0.66,2.59,,,,0,1,Top,,,,,660688,,,6.406424715783911,-130.50410515334573,-2.735748167288292,-11.639564168047867,28.082778576621163,-19.697987810587843,3.13,1.45,,,,90.5,2189.0,6.8,717749,592866,660688,642086,671277,600869,682928,572816,645302,657041,53.69,,,,,,,,1,2,0,0,0,0,0,0,0,0,Standard,Standard,229.0,0.0,-0.049,0-1,12.72,10.8
Sinker,2023-06-16,95.9,-2.59,5.98,"Arraez, Luis",650333,641771,,ball,,,,,11,Luis Arraez singles on a line drive to center fielder Victor Robles.,R,L,R,WSH,MIA,B,,,0,1,2023,-1.05,1.05,-0.83,3.47,,,,0,9,Top,,,,,660688,,,6.998953159824815,-139.50588209283163,-3.4239656474760585,-15.260500989398594,30.128400702960683,-17.80457149376669,3.18,1.43,,,,96.0,2064.0,6.3,717749,641771,660688,642086,671277,600869,682928,656448,645302,657041,54.21,,,,,,,,72,2,5,6,6,5,6,5,6,5,Standard,Standard,228.0,0.0,0.028,0-1,12.600000000000001,12.600000000000001
Sinker,2023-06-16,95.0,-1.83,5.63,"Arraez, Luis",650333,666168,,ball,,,,,14,Luis Arraez singles on a line drive to center fielder Victor Robles.,R,L,R,WSH,MIA,B,,,0,0,2023,-1.58,0.66,1.37,1.39,,,,0,7,Top,,,,,660688,,,12.00121631404256,-137.634090935974,-6.925936250626616,-22.73975820622783,31.14736251967598,-22.36087962367978,3.08,1.45,,,,95.7,2219.0,7.0,717749,666168,660688,642086,671277,600869,682928,572816,645302,657041,53.52,,,,,,,,56,1,5,5,5,5,5,5,5,5,Standard,Standard,229.0,0.0,0.036,0-0,7.92,18.96
4-Seam Fastball,2023-06-16,88.5,-2.62,5.04,"Arraez, Luis",650333,592866,,called_strike,,,,,2,Luis Arraez singles on a ground ball to center fielder Victor Robles.,R,L,R,WSH,MIA,S,,,0,0,2023,-0.85,1.2,0.05,2.82,,,,0,1,Top,,,,,660688,,,8.351004442687797,-128.6566536566405,-1.8646779847236528,-11.15719789439712,26.451494496133886,-18.6170548751366,3.17,1.53,,,,89.2,2139.0,6.7,717749,592866,660688,642086,671277,600869,682928,572816,645302,657041,53.76,,,,,,,,1,1,0,0,0,0,0,0,0,0,Standard,Standard,234.0,0.0,-0.038,0-0,14.399999999999999,10.2
Sinker,2023-06-16,95.2,-2.55,5.91,"Arraez, Luis",650333,641771,,called_strike,,,,,2,Luis Arraez singles on a line drive to center fielder Victor Robles.,R,L,R,WSH,MIA,S,,,0,0,2023,-0.9,1.21,0.22,2.84,,,,0,9,Top,,,,,660688,,,9.352970170084149,-138.36957994000187,-5.140710863416211,-13.624904467157036,29.53425342686116,-15.660683317635646,3.13,1.43,,,,95.8,2075.0,6.6,717749,641771,660688,642086,671277,600869,682928,656448,645302,657041,53.92,,,,,,,,72,1,5,6,6,5,6,5,6,5,Strategic,Standard,230.0,0.0,-0.038,0-0,14.52,10.8
4-Seam Fastball,2023-06-14,97.1,-2.05,5.11,"Arraez, Luis",650333,622491,strikeout,called_strike,,,,,9,Luis Arraez called out on strikes.,R,L,R,SEA,MIA,S,2.0,,1,2,2023,-1.06,1.21,0.76,1.73,,,,2,5,Top,,,,,663728,,,9.77460164854222,-140.98785322162811,-6.184329978902291,-16.43084740634406,32.61454328517077,-14.737372770620723,3.23,1.51,,,,95.6,2487.0,5.6,717759,622491,663728,664034,676609,553993,641487,672284,677594,606192,54.93,,,0.0,1.0,0.0,0.0,,33,4,0,1,1,0,1,0,1,0,Standard,Strategic,234.0,0.011,-0.074,1-2,14.52,12.72
Changeup,2023-06-14,88.6,-2.13,4.85,"Arraez, Luis",650333,622491,,foul,,,,,8,Luis Arraez called out on strikes.,R,L,R,SEA,MIA,S,,,1,1,2023,-1.65,0.15,0.25,1.45,,,,2,5,Top,,,,,663728,,,9.166892584072691,-128.59671222777106,-2.4546463229809232,-20.277783903927013,28.736880781027665,-30.227830945433688,3.13,1.45,161.0,77.3,17.0,87.4,1977.0,5.9,717759,622491,663728,664034,676609,553993,641487,672284,677594,606192,54.62,,,,,,,,33,3,0,1,1,0,1,0,1,0,Standard,Standard,250.0,0.0,-0.027,1-1,1.7999999999999998,19.799999999999997
Changeup,2023-06-14,87.6,-2.1,4.83,"Arraez, Luis",650333,622491,,ball,,,,,13,Luis Arraez called out on strikes.,R,L,R,SEA,MIA,B,,,0,1,2023,-1.39,-0.24,-1.4,0.53,,,,2,5,Top,,,,,663728,,,4.500461795003204,-127.52613304885725,-3.725957356144437,-16.039411843756024,26.79298562617768,-34.16664233596889,3.23,1.49,,,,86.6,1727.0,5.7,717759,622491,663728,664034,676609,553993,641487,672284,677594,606192,54.84,,,,,,,,33,2,0,1,1,0,1,0,1,0,Standard,Standard,253.0,0.0,0.012,0-1,-2.88,16.68
Sinker,2023-06-14,95.4,-2.03,5.01,"Arraez, Luis",650333,622491,,called_strike,,,,,4,Luis Arraez called out on strikes.,R,L,R,SEA,MIA,S,,,0,0,2023,-1.47,0.68,-0.77,2.22,,,,2,5,Top,,,,,663728,,,6.4963128587908905,-138.7815583904379,-3.17755478073491,-20.39795733052299,31.33782455688941,-22.916370189290536,3.25,1.51,,,,94.0,2113.0,5.5,717759,622491,663728,664034,676609,553993,641487,672284,677594,606192,54.97,,,,,,,,33,1,0,1,1,0,1,0,1,0,Standard,Standard,239.0,0.0,-0.017,0-0,8.16,17.64
4-Seam Fastball,2023-06-14,93.5,-1.92,5.32,"Arraez, Luis",650333,622491,field_out,hit_into_play,,,,,3,Luis Arraez flies out to center fielder Julio Rodriguez.,R,L,R,SEA,MIA,X,8.0,fly_ball,0,1,2023,-0.68,1.24,0.72,3.03,,,641505.0,0,3,Top,112.75,84.96,,,663728,,,8.198573699844523,-136.02260665821072,-2.880434791736345,-10.228735249583892,28.16542960372293,-16.30013698896978,3.13,1.45,287.0,88.1,45.0,92.5,2327.0,5.6,717759,622491,663728,664034,676609,553993,641487,672284,677594,606192,54.92,0.006,0.006,0.0,1.0,0.0,0.0,3.0,17,2,0,0,0,0,0,0,0,0,Standard,Standard,222.0,0.037,-0.307,0-1,14.879999999999999,8.16
Sinker,2023-06-14,94.6,-1.99,5.2,"Arraez, Luis",650333,622491,,called_strike,,,,,5,Luis Arraez flies out to center fielder Julio Rodriguez.,R,L,R,SEA,MIA,S,,,0,0,2023,-1.44,0.37,-0.23,2.68,,,641505.0,0,3,Top,,,,,663728,,,7.698927900595021,-137.60727811795053,-1.726566736185903,-19.949295689794948,28.74589249795321,-27.264632732962355,3.23,1.49,,,,93.7,2051.0,5.6,717759,622491,663728,664034,676609,553993,641487,672284,677594,606192,54.86,,,,,,,,17,1,0,0,0,0,0,0,0,0,Standard,Standard,231.0,0.0,-0.054,0-0,4.4399999999999995,17.28
Cutter,2023-06-14,90.9,-2.72,5.02,"Arraez, Luis",650333,623437,field_out,hit_into_play,,,,,6,"Luis Arraez grounds out, first baseman Ty France to pitcher Justin Topa.",R,L,R,SEA,MIA,X,3.0,ground_ball,1,1,2023,-0.3,0.82,0.63,2.48,663743.0,,,2,8,Top,159.59,155.51,,,663728,,,8.992390183617552,-132.15375466184238,-2.205330116051698,-5.348007608050708,27.445244845935548,-22.25675540689072,3.13,1.45,5.0,83.2,-24.0,90.6,2223.0,6.1,717759,623437,663728,664034,676609,553993,641487,672284,677594,606192,54.4,0.074,0.071,0.0,1.0,0.0,0.0,2.0,61,3,0,4,4,0,4,0,4,0,Standard,Strategic,234.0,0.006,-0.346,1-1,9.84,3.5999999999999996
Sinker,2023-06-14,94.3,-2.41,4.85,"Arraez, Luis",650333,623437,,called_strike,,,,,6,"Luis Arraez grounds out, first baseman Ty France to pitcher Justin Topa.",R,L,R,SEA,MIA,S,,,1,0,2023,-1.35,-0.24,0.47,2.59,663743.0,,,2,8,Top,,,,,663728,,,10.441441938732543,-136.87416598634442,0.4400224813265745,-19.418453974864708,33.39805602959228,-35.49921863091724,3.15,1.42,,,,93.5,2071.0,6.2,717759,623437,663728,664034,676609,553993,641487,672284,677594,606192,54.33,,,,,,,,61,2,0,4,4,0,4,0,4,0,Standard,Strategic,251.0,0.0,-0.042,1-0,-2.88,16.200000000000003
Slider,2023-06-14,81.9,-2.74,4.86,"Arraez, Luis",650333,623437,,ball,,,,,11,"Luis Arraez grounds out, first baseman Ty France to pitcher Justin Topa.",R,L,R,SEA,MIA,B,,,0,0,2023,0.83,0.15,-2.92,2.92,663743.0,,,2,8,Top,,,,,663728,,,-2.003718122677516,-119.20399741776596,1.9146815039921927,8.299236437481644,23.82761129098905,-31.38109247226325,3.17,1.46,,,,81.2,2471.0,5.9,717759,623437,663728,664034,676609,553993,641487,672284,677594,606192,54.62,,,,,,,,61,1,0,4,4,0,4,0,4,0,Standard,Strategic,86.0,0.0,0.033,0-0,1.7999999999999998,-9.959999999999999
Slider,2023-06-14,90.6,-2.68,5.06,"Arraez, Luis",650333,666374,hit_by_pitch,hit_by_pitch,,,,,14,Luis Arraez hit by pitch.,R,L,R,SEA,MIA,B,,,0,2,2023,1.05,0.46,2.26,0.52,,542932.0,,1,7,Top,,,,,663728,,,10.089372439626189,-131.43350628140004,-6.322933472431038,9.772029149434498,30.20411434640323,-25.62888025476316,3.13,1.45,,,,90.4,2976.0,6.5,717759,666374,663728,664034,676609,553993,641487,672284,677594,606192,54.0,,,0.7,1.0,0.0,0.0,,49,5,0,2,2,0,2,0,2,0,Standard,Standard,43.0,-0.008,0.383,0-2,5.5200000000000005,-12.600000000000001
Slider,2023-06-14,89.5,-2.72,4.98,"Arraez, Luis",650333,666374,,foul,,,,,9,Luis Arraez hit by pitch.,R,L,R,SEA,MIA,S,,,0,2,2023,0.99,0.17,0.46,1.63,,542932.0,,1,7,Top,,,,,663728,,,5.791706788284893,-130.2310019140703,-2.646665983107398,10.072253493245968,27.23876566385934,-29.92428086628209,3.13,1.45,3.0,69.2,-28.0,90.1,2957.0,6.6,717759,666374,663728,664034,676609,553993,641487,672284,677594,606192,53.88,,,,,,,,49,4,0,2,2,0,2,0,2,0,Standard,Standard,61.0,0.0,0.0,0-2,2.04,-11.879999999999999
4-Seam Fastball,2023-06-14,99.5,-2.96,5.02,"Arraez, Luis",650333,666374,,foul,,,,,12,Luis Arraez hit by pitch.,R,L,R,SEA,MIA,S,,,0,2,2023,-0.83,1.06,1.1,2.95,,542932.0,,1,7,Top,,,,,663728,,,13.080573548430134,-144.3667258391556,-2.7684925736812183,-14.50777896009006,31.66004422438764,-16.89333846491431,3.13,1.45,169.0,63.3,47.0,99.8,2342.0,6.5,717759,666374,663728,664034,676609,553993,641487,672284,677594,606192,54.01,,,,,,,,49,3,0,2,2,0,2,0,2,0,Standard,Standard,230.0,0.0,0.0,0-2,12.72,9.959999999999999
Cutter,2023-06-14,95.8,-2.59,5.51,"Arraez, Luis",650333,666374,,foul,,,,,14,Luis Arraez hit by pitch.,R,L,R,SEA,MIA,S,,,0,1,2023,0.14,0.53,1.27,1.62,,542932.0,,1,7,Top,,,,,663728,,,9.879278995076133,-139.13516887480546,-5.85699613344718,-0.298798336025942,29.78036023006177,-24.12778686950799,3.13,1.45,4.0,96.9,-21.0,96.0,2627.0,6.4,717759,666374,663728,664034,676609,553993,641487,672284,677594,606192,54.09,,,,,,,,49,2,0,2,2,0,2,0,2,0,Standard,Standard,200.0,0.0,-0.085,0-1,6.36,-1.6800000000000002
Cutter,2023-06-14,89.4,-2.88,4.89,"Arraez, Luis",650333,666374,,foul,,,,,14,Luis Arraez hit by pitch.,R,L,R,SEA,MIA,S,,,0,0,2023,0.39,0.66,0.74,1.25,,542932.0,,1,7,Top,,,,,663728,,,8.161797258885322,-129.9294919174303,-4.365551137624661,2.755544509480345,26.081340099180025,-23.976758038270912,3.13,1.45,7.0,70.5,-10.0,90.0,2768.0,6.6,717759,666374,663728,664034,676609,553993,641487,672284,677594,606192,53.87,,,,,,,,49,1,0,2,2,0,2,0,2,0,Infield shade,Standard,58.0,0.0,-0.047,0-0,7.92,-4.68
4-Seam Fastball,2023-06-14,96.5,-2.27,5.17,"Arraez, Luis",650333,622491,walk,ball,,,,,13,Luis Arraez walks.,R,L,R,SEA,MIA,B,,,3,1,2023,-1.12,0.85,-0.92,1.94,,,,0,1,Top,,,,,663728,,,6.041173500084731,-140.4387054144496,-4.879062791124976,-16.222630282661264,31.85761801317165,-20.00448250725468,3.21,1.42,,,,95.1,2211.0,5.5,717759,622491,663728,664034,676609,553993,641487,672284,677594,606192,55.01,,,0.7,1.0,0.0,0.0,,1,5,0,0,0,0,0,0,0,0,Standard,Standard,234.0,-0.036,0.232,3-1,10.2,13.440000000000001
4-Seam Fastball,2023-06-14,94.7,-2.28,5.14,"Arraez, Luis",650333,622491,,called_strike,,,,,1,Luis Arraez walks.,R,L,R,SEA,MIA,S,,,3,0,2023,-0.9,1.1,-0.45,2.98,,,,0,1,Top,,,,,663728,,,6.66299803684886,-137.75901977020914,-2.426270864566231,-12.885093738845876,29.92853613467063,-17.784097382345305,3.27,1.53,,,,93.3,2181.0,5.4,717759,622491,663728,664034,676609,553993,641487,672284,677594,606192,55.05,,,,,,,,1,4,0,0,0,0,0,0,0,0,Standard,Standard,225.0,0.0,-0.078,3-0,13.200000000000001,10.8
4-Seam Fastball,2023-06-14,95.5,-2.16,5.08,"Arraez, Luis",650333,622491,,ball,,,,,12,Luis Arraez walks.,R,L,R,SEA,MIA,B,,,2,0,2023,-0.9,1.35,1.11,2.98,,,,0,1,Top,,,,,663728,,,10.437052251802683,-138.74535214151774,-2.865055556338443,-13.912140512801136,30.95288905644712,-14.30454324118008,3.17,1.46,,,,94.0,2277.0,5.5,717759,622491,663728,664034,676609,553993,641487,672284,677594,606192,55.04,,,,,,,,1,3,0,0,0,0,0,0,0,0,Standard,Standard,232.0,0.0,0.135,2-0,16.200000000000003,10.8
4-Seam Fastball,2023-06-14,96.1,-2.12,5.24,"Arraez, Luis",650333,622491,,ball,,,,,12,Luis Arraez walks.,R,L,R,SEA,MIA,B,,,1,0,2023,-0.89,1.23,0.32,3.81,,,,0,1,Top,,,,,663728,,,8.323395582926889,-139.7067903629461,-0.9783726241215204,-13.541834950561425,30.35534576328385,-16.066599715323544,3.13,1.45,,,,94.6,2278.0,5.4,717759,622491,663728,664034,676609,553993,641487,672284,677594,606192,55.1,,,,,,,,1,2,0,0,0,0,0,0,0,0,Standard,Standard,235.0,0.0,0.064,1-0,14.76,10.68
Sinker,2023-06-14,95.4,-2.17,5.06,"Arraez, Luis",650333,622491,,ball,,,,,13,Luis Arraez walks.,R,L,R,SEA,MIA,B,,,0,0,2023,-1.5,0.32,-1.21,2.22,,,,0,1,Top,,,,,663728,,,5.785736824534718,-138.91645488196536,-2.5710302674747094,-20.782119510070185,29.302502271086475,-27.65918297616337,3.13,1.5,,,,94.1,2090.0,5.4,717759,622491,663728,664034,676609,553993,641487,672284,677594,606192,55.13,,,,,,,,1,1,0,0,0,0,0,0,0,0,Standard,Standard,238.0,0.0,0.036,0-0,3.84,18.0
4-Seam Fastball,2023-06-13,95.6,-1.61,5.86,"Arraez, Luis",650333,669923,field_out,hit_into_play,,,,,2,Luis Arraez lines out to shortstop J.  P. Crawford.,R,L,R,SEA,MIA,X,6.0,line_drive,2,0,2023,-0.71,1.2,-0.16,2.74,,641658.0,,1,6,Top,124.27,130.19,,,663728,,,5.424758788874128,-139.17650670942217,-5.3592714750029495,-10.380805531426786,29.98490089743035,-15.520238910264496,3.07,1.47,177.0,88.9,11.0,96.0,2078.0,6.4,717773,669923,663728,664034,676609,553993,641487,672284,677594,606192,54.11,0.697,0.629,0.0,1.0,0.0,0.0,4.0,42,3,5,0,0,5,0,5,0,5,Standard,Strategic,222.0,0.014,-0.442,2-0,14.399999999999999,8.52
Slider,2023-06-13,85.9,-1.77,5.72,"Arraez, Luis",650333,669923,,ball,,,,,8,Luis Arraez lines out to shortstop J.  P. Crawford.,R,L,R,SEA,MIA,B,,,1,0,2023,0.64,-0.31,0.11,1.61,,641658.0,,1,6,Top,,,,,663728,,,3.140590117756837,-125.21244432704174,-2.931949118523722,6.187850446941793,23.180842842978407,-35.070210513409464,3.21,1.47,,,,86.2,2328.0,6.2,717773,669923,663728,664034,676609,553993,641487,672284,677594,606192,54.28,,,,,,,,42,2,5,0,0,5,0,5,0,5,Standard,Strategic,54.0,0.0,0.044,1-0,-3.7199999999999998,-7.68
Sinker,2023-06-13,94.1,-1.63,5.82,"Arraez, Luis",650333,669923,,ball,,,,,9,Luis Arraez lines out to shortstop J.  P. Crawford.,R,L,R,SEA,MIA,B,,,0,0,2023,-1.28,0.44,0.75,1.58,,,641658.0,1,6,Top,,,,,663728,,,9.04182815626084,-136.65108050352777,-6.301298954572966,-18.02649820772684,28.93804933664561,-25.39466499262347,3.23,1.51,,,,94.4,2009.0,6.5,717773,669923,663728,664034,676609,553993,641487,672284,677594,606192,54.01,,,,,,,,42,1,5,0,0,5,0,5,0,5,Standard,Strategic,219.0,-0.004,0.042,0-0,5.28,15.36
4-Seam Fastball,2023-06-13,95.8,-1.69,5.88,"Arraez, Luis",650333,669923,field_out,hit_into_play,,,,,12,"Luis Arraez grounds out, first baseman Ty France to pitcher George Kirby.",R,L,R,SEA,MIA,X,3.0,ground_ball,3,2,2023,-0.71,1.26,1.01,2.99,,,,0,4,Top,167.3,159.75,,,663728,,,8.734857539345485,-139.16040231634568,-4.8731716181924,-11.192939339964113,31.144253248307027,-14.85074800429912,3.07,1.47,63.0,90.3,2.0,96.0,2192.0,6.5,717773,669923,663728,664034,676609,553993,641487,672284,677594,606192,54.0,0.32,0.299,0.0,1.0,0.0,0.0,2.0,23,8,3,0,0,3,0,3,0,3,Infield shade,Standard,220.0,0.021,-0.317,3-2,15.120000000000001,8.52
4-Seam Fastball,2023-06-13,95.6,-1.68,5.86,"Arraez, Luis",650333,669923,,foul,,,,,11,"Luis Arraez grounds out, first baseman Ty France to pitcher George Kirby.",R,L,R,SEA,MIA,S,,,3,2,2023,-0.64,1.22,-0.01,3.27,,,,0,4,Top,,,,,663728,,,5.85352303555706,-139.1197767097444,-3.954675242658351,-9.627508805256882,30.529131694217224,-15.67887624596212,3.07,1.47,204.0,69.7,37.0,95.8,2000.0,6.4,717773,669923,663728,664034,676609,553993,641487,672284,677594,606192,54.14,,,,,,,,23,7,3,0,0,3,0,3,0,3,Infield shade,Standard,223.0,0.0,0.0,3-2,14.64,7.68
4-Seam Fastball,2023-06-13,96.1,-1.62,5.83,"Arraez, Luis",650333,669923,,foul,,,,,3,"Luis Arraez grounds out, first baseman Ty France to pitcher George Kirby.",R,L,R,SEA,MIA,S,,,3,2,2023,-0.77,1.33,0.34,2.8,,,,0,4,Top,,,,,663728,,,6.939660871419215,-139.8109222121127,-5.485566996798822,-11.71361369924187,30.8662193176257,-13.685379994218206,3.07,1.47,207.0,73.8,49.0,96.3,2150.0,6.4,717773,669923,663728,664034,676609,553993,641487,672284,677594,606192,54.13,,,,,,,,23,6,3,0,0,3,0,3,0,3,Infield shade,Standard,220.0,0.0,0.0,3-2,15.96,9.24
4-Seam Fastball,2023-06-13,94.6,-1.8,5.85,"Arraez, Luis",650333,669923,,foul,,,,,12,"Luis Arraez grounds out, first baseman Ty France to pitcher George Kirby.",R,L,R,SEA,MIA,S,,,3,1,2023,-0.52,1.29,0.18,3.8,,,,0,4,Top,,,,,663728,,,6.333661625990615,-137.6918051990265,-2.5605428359224014,-7.961288589161648,29.603639339992643,-15.40009576495438,3.07,1.47,135.0,75.0,72.0,94.9,2009.0,6.4,717773,669923,663728,664034,676609,553993,641487,672284,677594,606192,54.13,,,,,,,,23,5,3,0,0,3,0,3,0,3,Standard,Standard,222.0,0.0,-0.079,3-1,15.48,6.24
4-Seam Fastball,2023-06-13,95.2,-1.72,5.87,"Arraez, Luis",650333,669923,,ball,,,,,11,"Luis Arraez grounds out, first baseman Ty France to pitcher George Kirby.",R,L,R,SEA,MIA,B,,,2,1,2023,-0.44,1.33,-0.59,3.95,,,,0,4,Top,,,,,663728,,,3.933716107064397,-138.6170247682439,-2.401654996318927,-6.5032141780786885,30.39304522753892,-14.646137699807468,3.2,1.44,,,,95.4,2011.0,6.3,717773,669923,663728,664034,676609,553993,641487,672284,677594,606192,54.19,,,,,,,,23,4,3,0,0,3,0,3,0,3,Standard,Standard,217.0,0.0,0.116,2-1,15.96,5.28
Sinker,2023-06-13,94.7,-1.71,5.88,"Arraez, Luis",650333,669923,,foul,,,,,4,"Luis Arraez grounds out, first baseman Ty France to pitcher George Kirby.",R,L,R,SEA,MIA,S,,,2,0,2023,-1.39,0.68,-0.41,2.03,,,,0,4,Top,,,,,663728,,,6.509959741222685,-137.7104358651612,-5.91556401140557,-19.08236088023253,28.7788690308248,-22.42695184108302,3.07,1.47,139.0,76.8,12.0,95.1,2144.0,6.4,717773,669923,663728,664034,676609,553993,641487,672284,677594,606192,54.06,,,,,,,,23,3,3,0,0,3,0,3,0,3,Standard,Standard,219.0,0.0,-0.058,2-0,8.16,16.68
4-Seam Fastball,2023-06-13,96.3,-1.68,5.95,"Arraez, Luis",650333,669923,,ball,,,,,11,"Luis Arraez grounds out, first baseman Ty France to pitcher George Kirby.",R,L,R,SEA,MIA,B,,,1,0,2023,-0.73,1.22,-1.44,3.3,,,,0,4,Top,,,,,663728,,,2.303357090443716,-140.3142199157542,-4.273111033968217,-10.171672332183483,29.74355602810844,-15.295596283529251,3.24,1.55,,,,96.5,2090.0,6.2,717773,669923,663728,664034,676609,553993,641487,672284,677594,606192,54.3,,,,,,,,23,2,3,0,0,3,0,3,0,3,Standard,Standard,225.0,0.0,0.064,1-0,14.64,8.76
