"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"SL","2023-04-14","81.2","-1.72","6.05","Schwarber, Kyle",656941,656818,,"ball",,,,,1,"Kyle Schwarber walks.","R","L","R","CIN","PHI","B",,,0,1,2023,"-0.04","0.23","-0.65","3.42",,,,1,3,"Top",,,,,663886,,,2.454657433019938,-118.20091608084259,0.273033510076961,-0.8115893441547827,22.741571463409482,-30.2532003156689,"3.35","1.66",,,,"81",2324,"6.1",718586,656818,663886,613564,663697,668715,676480,670770,669222,641584,"54.36",,,,,,,,20,2,"Slider",0,2,2,0,2,0,2,0,"Infield shade","Standard",141,"0","0.019",,
"FF","2023-04-14","90.1","-2.12","5.79","Schwarber, Kyle",656941,656818,,"called_strike",,,,,2,"Kyle Schwarber walks.","R","L","R","CIN","PHI","S",,,0,0,2023,"-0.91","1.06","-0.22","3.37",,,,1,3,"Top",,,,,663886,,,6.6360556245242535,-131.11101533546625,-2.287154569443528,-11.91253477379502,27.65576391558192,-19.70943652387442,"3.33","1.77",,,,"90",1959,"6.2",718586,656818,663886,613564,663697,668715,676480,670770,669222,641584,"54.27",,,,,,,,20,1,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Infield shade","Standard",233,"0","-0.026",,
"FF","2023-04-14","91.5","-2.26","6.12","Schwarber, Kyle",656941,643361,"field_out","hit_into_play",,,,,2,"Kyle Schwarber flies out to right fielder Jake Fraley.","R","L","R","CIN","PHI","X",9,"fly_ball",3,2,2023,"-0.26","1.45","0.23","2.98",,,,0,5,"Top",189.41,76.34,,,663886,,,6.771215139524915,-133.0614475893625,-5.139635622749178,-4.511216573841163,28.382584020857216,-13.98115330615077,"3.36","1.62",341,"91.7",35,"90.7",2106,"5.8",718586,643361,663886,613564,663697,668715,676480,670770,669222,641584,"54.68",0.049,0.083,"0",1,0,0,3,38,6,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Infield shade","Standard",208,"0.007","-0.317",,
"CH","2023-04-14","83.3","-2.29","6.11","Schwarber, Kyle",656941,643361,,"ball",,,,,11,"Kyle Schwarber flies out to right fielder Jake Fraley.","R","L","R","CIN","PHI","B",,,2,2,2023,"-0.69","1.21","-1.23","3.07",,,,0,5,"Top",,,,,663886,,,3.7370532058341084,-121.15762514885724,-2.826501537552595,-7.53772140666636,25.806133712903943,-19.952616505164276,"3.36","1.66",,,,"82",2030,"5.6",718586,643361,663886,613564,663697,668715,676480,670770,669222,641584,"54.88",,,,,,,,38,5,"Changeup",1,5,5,1,5,1,5,1,"Infield shade","Standard",233,"0","0.103",,
"CH","2023-04-14","82.5","-2.38","6.04","Schwarber, Kyle",656941,643361,,"swinging_strike",,,,,1,"Kyle Schwarber flies out to right fielder Jake Fraley.","R","L","R","CIN","PHI","S",,,2,1,2023,"-1.06","1.32","-0.59","3.08",,,,0,5,"Top",,,,,663886,,,6.063482469271438,-119.9429388792412,-2.7351191859929704,-11.40928760321767,23.6353611112018,-19.086464469532313,"3.36","1.62",,,,"81.5",2014,"5.7",718586,643361,663886,613564,663697,668715,676480,670770,669222,641584,"54.83",,,,,,,,38,4,"Changeup",1,5,5,1,5,1,5,1,"Infield shade","Standard",237,"0","-0.067",,
"FF","2023-04-14","90.7","-2.27","6.11","Schwarber, Kyle",656941,643361,,"called_strike",,,,,1,"Kyle Schwarber flies out to right fielder Jake Fraley.","R","L","R","CIN","PHI","S",,,2,0,2023,"-0.27","1.36","-0.43","3.32",,,,0,5,"Top",,,,,663886,,,5.1376573098688985,-131.9835832265108,-3.92740410156483,-4.30866161487927,28.33493903724702,-15.65867310640702,"3.33","1.72",,,,"90",2073,"5.9",718586,643361,663886,613564,663697,668715,676480,670770,669222,641584,"54.65",,,,,,,,38,3,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Infield shade","Standard",205,"0","-0.058",,
"CH","2023-04-14","83.1","-2.24","6.06","Schwarber, Kyle",656941,643361,,"ball",,,,,13,"Kyle Schwarber flies out to right fielder Jake Fraley.","R","L","R","CIN","PHI","B",,,1,0,2023,"-0.96","1","-0.2","0.93",,,,0,5,"Top",,,,,663886,,,6.451705238767027,-120.6116764956703,-7.097835565898829,-10.608096894092071,24.726217752004903,-21.19737392421768,"3.3","1.69",,,,"81.8",2072,"5.7",718586,643361,663886,613564,663697,668715,676480,670770,669222,641584,"54.82",,,,,,,,38,2,"Changeup",1,5,5,1,5,1,5,1,"Infield shade","Standard",233,"0","0.064",,
"ST","2023-04-14","79.4","-2.48","5.86","Schwarber, Kyle",656941,643361,,"ball",,,,,14,"Kyle Schwarber flies out to right fielder Jake Fraley.","R","L","R","CIN","PHI","B",,,0,0,2023,"0.63","-0.38","1.57","1.52",,,,0,5,"Top",,,,,663886,,,7.58821534991235,-115.40432876734974,-1.926443497607993,3.9951115619395234,23.616189078520556,-35.38235445331195,"3.33","1.72",,,,"78",2274,"5.6",718586,643361,663886,613564,663697,668715,676480,670770,669222,641584,"54.91",,,,,,,,38,1,"Sweeper",1,5,5,1,5,1,5,1,"Infield shade","Standard",29,"0","0.036",,
"CH","2023-04-14","85","3.27","5.26","Schwarber, Kyle",656941,665665,"walk","ball",,,,,13,"Kyle Schwarber walks.","R","L","L","CIN","PHI","B",,,3,2,2023,"1.41","-0.23","-1.24","1.37",,,,1,7,"Top",,,,,663886,,,-13.424907153620438,-123.03616373021683,-2.3066087080512214,16.876636105243897,23.160960042109405,-34.25846659158167,"3.3","1.66",,,,"85.3",2061,"6.7",718586,665665,663886,613564,663697,668715,676480,670770,669222,641584,"53.82",,0.695903,"0.7",1,0,0,,54,8,"Changeup",1,5,5,1,5,1,5,1,"Infield shade","Standard",101,"-0.005","0.227",,
"SL","2023-04-14","80.4","3.4","5.44","Schwarber, Kyle",656941,665665,,"foul",,,,,5,"Kyle Schwarber walks.","R","L","L","CIN","PHI","S",,,3,2,2023,"-0.51","0.34","-0.12","2.22",,,,1,7,"Top",,,,,663886,,,-6.782176178303779,-117.106055197749,-1.19637794870527,-3.7093118038123793,18.713975648784356,-29.002403275613222,"3.36","1.62",320,"94.7",34,"80.5",2421,"6",718586,665665,663886,613564,663697,668715,676480,670770,669222,641584,"54.54",,,,,,,,54,7,"Slider",1,5,5,1,5,1,5,1,"Infield shade","Standard",281,"0","0",,
"SI","2023-04-14","90.3","3.33","5.51","Schwarber, Kyle",656941,665665,,"foul",,,,,8,"Kyle Schwarber walks.","R","L","L","CIN","PHI","S",,,3,2,2023,"1.25","0.37","0.14","1.53",,,,1,7,"Top",,,,,663886,,,-10.572748344910885,-131.22874655747097,-4.800022839694674,16.50657657470849,23.97101435619761,-27.14652469413585,"3.36","1.62",3,"80.9",-32,"90.7",2102,"6.3",718586,665665,663886,613564,663697,668715,676480,670770,669222,641584,"54.23",,,,,,,,54,6,"Sinker",1,5,5,1,5,1,5,1,"Infield shade","Standard",111,"0","0",,
"FF","2023-04-14","92.6","-1.38","5.98","Schwarber, Kyle",656941,518585,"single","hit_into_play",,,,,6,"Kyle Schwarber singles on a ground ball to right fielder Jake Fraley.   Trea Turner to 2nd.","R","L","R","CIN","PHI","X",9,"ground_ball",0,0,2023,"-0.67","1.16","0.35","2.27",,,607208,0,9,"Top",183.57,121.17,,,663886,,,5.910690411682569,-134.65151799795015,-6.288236422685152,-9.337677258317035,27.54454376007505,-16.869770767159146,"3.36","1.62",23,"108.3",-5,"93.6",2142,"6.8",718586,518585,663886,668715,663697,669222,676480,670770,656413,641584,"53.72",0.383,0.343,"0.9",1,1,0,2,72,1,"4-Seam Fastball",2,5,5,2,5,2,5,2,"Infield shade","Standard",214,"-0.006","0.678",,
"CH","2023-04-14","85.2","3.37","5.36","Schwarber, Kyle",656941,665665,,"ball",,,,,14,"Kyle Schwarber walks.","R","L","L","CIN","PHI","B",,,2,2,2023,"0.99","0.03","0.2","1.56",,,,1,7,"Top",,,,,663886,,,-9.442107839919192,-123.82543886932103,-2.7643736633092075,11.924399511440075,20.842686695913635,-31.579544283553304,"3.35","1.74",,,,"85.8",2023,"6.4",718586,665665,663886,613564,663697,668715,676480,670770,669222,641584,"54.1",,,,,,,,54,5,"Changeup",1,5,5,1,5,1,5,1,"Infield shade","Standard",95,"0","0.059",,
"SI","2023-04-14","89.7","3.29","5.41","Schwarber, Kyle",656941,665665,,"foul",,,,,6,"Kyle Schwarber walks.","R","L","L","CIN","PHI","S",,,2,1,2023,"1.73","0.17","0.55","2.17",,,,1,7,"Top",,,,,663886,,,-10.371324155761643,-130.29183873219918,-2.436151948990258,21.78951853776154,24.370315615344154,-29.94596614496972,"3.36","1.62",5,"102.4",-22,"89.8",2208,"6.2",718586,665665,663886,613564,663697,668715,676480,670770,669222,641584,"54.31",,,,,,,,54,4,"Sinker",1,5,5,1,5,1,5,1,"Infield shade","Standard",111,"0","-0.048",,
"CH","2023-04-14","83.7","3.05","5.43","Schwarber, Kyle",656941,665665,,"ball",,,,,13,"Kyle Schwarber walks.","R","L","L","CIN","PHI","B",,,1,1,2023,"1.55","0.08","-0.03","1.17",,,,1,7,"Top",,,,,663886,,,-10.176915291371447,-121.56675297950707,-3.5919110847088245,17.350047492476453,22.565799371573856,-30.89750865438924,"3.38","1.72",,,,"83.9",2051,"6.4",718586,665665,663886,613564,663697,668715,676480,670770,669222,641584,"54.09",,,,,,,,54,3,"Changeup",1,5,5,1,5,1,5,1,"Infield shade","Standard",99,"0","0.034",,
"SL","2023-04-14","80.6","3.1","5.38","Schwarber, Kyle",656941,665665,,"ball",,,,,11,"Kyle Schwarber walks.","R","L","L","CIN","PHI","B",,,0,1,2023,"-0.43","0.41","-1.1","2.6",,,,1,7,"Top",,,,,663886,,,-8.52737313864992,-117.26351406413846,-0.35938365676223827,-2.582876856379401,19.172140447598856,-28.479241201567678,"3.33","1.66",,,,"81.1",2378,"6.3",718586,665665,663886,613564,663697,668715,676480,670770,669222,641584,"54.18",,,,,,,,54,2,"Slider",1,5,5,1,5,1,5,1,"Infield shade","Standard",268,"0","0.019",,
"SL","2023-04-14","80","3.14","5.54","Schwarber, Kyle",656941,665665,,"called_strike",,,,,4,"Kyle Schwarber walks.","R","L","L","CIN","PHI","S",,,0,0,2023,"-0.17","0.27","-0.38","2.78",,,,1,7,"Top",,,,,663886,,,-7.472743088379201,-116.46339168945416,0.0509250813922133,-0.28750485320420743,19.381610679073624,-29.937047960155876,"3.4","1.77",,,,"80.6",2378,"6.4",718586,665665,663886,613564,663697,668715,676480,670770,669222,641584,"54.08",,,,,,,,54,1,"Slider",1,5,5,1,5,1,5,1,"Infield shade","Standard",231,"0","-0.026",,
"FC","2023-04-14","89","-1.82","6.04","Schwarber, Kyle",656941,656818,"double","hit_into_play",,,,,5,"Kyle Schwarber doubles (3) on a ground ball to right fielder Jake Fraley.   Trea Turner scores.","R","L","R","CIN","PHI","X",9,"ground_ball",0,0,2023,"-0.35","1.11","0.21","2.59",,,607208,1,1,"Top",213.87,111.47,,,663886,,,5.723816727938212,-129.51206355177595,-4.782270164034896,-5.031865934097334,25.188910608160455,-18.904208128801,"3.36","1.62",7,"94.1",-20,"89.3",2185,"6.3",718586,656818,663886,613564,663697,668715,676480,670770,669222,641584,"54.17",0.131,0.116,"1.25",1,1,1,2,3,1,"Cutter",0,0,0,0,1,0,1,0,"Infield shade","Standard",215,"-0.115","0.944",,
"SI","2023-04-13","94.6","3.79","5.49","Schwarber, Kyle",656941,666157,"home_run","hit_into_play",,,,,5,"Kyle Schwarber homers (4) on a fly ball to center field.","R","L","L","CIN","PHI","X",,"fly_ball",3,2,2023,"1.52","0.6","-0.17","2.4",,,,0,5,"Top",155.42,23.85,,,592200,,,-13.764953830968363,-137.12675952408904,-3.721924533651762,22.2153427728365,29.76135416002046,-23.88707754324032,"3.38","1.64",438,"107.6",28,"94.8",2353,"6.6",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"53.93",0.96,2,"2",1,0,3,6,40,6,"Sinker",4,1,1,4,2,4,2,4,"Infield shade","Standard",112,"-0.085","0.921",,
"CU","2023-04-13","80.5","3.82","5.62","Schwarber, Kyle",656941,666157,,"ball",,,,,13,"Kyle Schwarber homers (4) on a fly ball to center field.","R","L","L","CIN","PHI","B",,,2,2,2023,"-1.24","-0.35","-1.27","1.76",,,,0,5,"Top",,,,,592200,,,-8.8746159877448,-116.89845190581109,-1.1665678207102563,-9.623283668031611,23.01345448951987,-35.383930823155964,"3.33","1.64",,,,"79.8",2806,"6",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.49",,,,,,,,40,5,"Curveball",4,1,1,4,1,4,1,4,"Infield shade","Standard",300,"0","0.103",,
"SI","2023-04-13","94.3","3.77","5.55","Schwarber, Kyle",656941,666157,,"called_strike",,,,,4,"Kyle Schwarber homers (4) on a fly ball to center field.","R","L","L","CIN","PHI","S",,,2,1,2023,"1.58","0.61","-0.41","2.32",,,,0,5,"Top",,,,,592200,,,-14.331523888992338,-136.5782250545628,-4.022079690100931,22.79252141939626,28.592593110269338,-23.837396582553232,"3.4","1.64",,,,"94.2",2363,"6.4",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.1",,,,,,,,40,4,"Sinker",4,1,1,4,1,4,1,4,"Infield shade","Standard",123,"0","-0.067",,
"FF","2023-04-13","93.7","3.7","5.62","Schwarber, Kyle",656941,666157,,"ball",,,,,11,"Kyle Schwarber homers (4) on a fly ball to center field.","R","L","L","CIN","PHI","B",,,1,1,2023,"1.45","0.9","-0.7","3.32",,,,0,5,"Top",,,,,592200,,,-14.532093576576463,-135.61083849999244,-2.1133736821567637,21.078296765764613,29.56005049824943,-20.818349247148625,"3.19","1.66",,,,"93.3",2422,"6.4",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.13",,,,,,,,40,3,"4-Seam Fastball",4,1,1,4,1,4,1,4,"Infield shade","Standard",113,"0","0.053",,
"CU","2023-04-13","80.4","3.68","5.78","Schwarber, Kyle",656941,666157,,"ball",,,,,13,"Kyle Schwarber homers (4) on a fly ball to center field.","R","L","L","CIN","PHI","B",,,0,1,2023,"-1.1","-0.34","-1.48","1.83",,,,0,5,"Top",,,,,592200,,,-9.27357539955336,-116.7796804135316,-1.3465439961675238,-8.16872014909855,23.419621683720344,-35.244584137415856,"3.09","1.5",,,,"79.6",2788,"6",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.53",,,,,,,,40,2,"Curveball",4,1,1,4,1,4,1,4,"Infield shade","Standard",307,"0","0.028",,
"CU","2023-04-13","79","3.82","5.67","Schwarber, Kyle",656941,666157,,"called_strike",,,,,5,"Kyle Schwarber homers (4) on a fly ball to center field.","R","L","L","CIN","PHI","S",,,0,0,2023,"-1.26","-0.21","-0.23","2.46",,,,0,5,"Top",,,,,592200,,,-6.409261777687088,-114.83413259297646,0.23780486903810205,-9.877746917242032,22.439321949778268,-34.30611678300915,"3.3","1.64",,,,"78.2",2745,"5.9",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.56",,,,,,,,40,1,"Curveball",4,1,1,4,1,4,1,4,"Infield shade","Standard",305,"0","-0.038",,
"SI","2023-04-13","94","3.72","5.58","Schwarber, Kyle",656941,666157,"field_out","hit_into_play",,,,,5,"Kyle Schwarber grounds out, first baseman Tyler Stephenson to pitcher Nick Lodolo.","R","L","L","CIN","PHI","X",3,"ground_ball",2,1,2023,"1.72","0.73","0.25","2.34",624641,665506,607208,2,2,"Top",155.44,168.41,,,592200,,,-12.781528797561862,-136.32174810184625,-4.268173857176478,24.242312483565673,29.68339254799909,-22.27182042980941,"3.38","1.64",13,"106.4",-10,"93.8",2360,"6.3",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.15",0.32,0.286,"0",1,0,0,2,17,4,"Sinker",1,1,1,1,1,1,1,1,"Infield shade","Standard",120,"0.076","-0.876",,
"FF","2023-04-13","93.6","3.93","5.61","Schwarber, Kyle",656941,666157,,"ball",,,,,1,"Kyle Schwarber grounds out, first baseman Tyler Stephenson to pitcher Nick Lodolo.","R","L","L","CIN","PHI","B",,,1,1,2023,"1.49","1.08","-0.31","3.31",624641,665506,607208,2,2,"Top",,,,,592200,,,-14.12688504989914,-135.48293776668348,-2.491877529419982,21.48462904903116,30.16070237883176,-18.52939600153372,"3.24","1.63",,,,"92.8",2310,"6.2",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.33",,,,,,,,17,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shade","Standard",122,"0","0.137",,
"SI","2023-04-13","92.7","3.73","5.53","Schwarber, Kyle",656941,666157,,"called_strike",,,,,7,"Kyle Schwarber grounds out, first baseman Tyler Stephenson to pitcher Nick Lodolo.","R","L","L","CIN","PHI","S",,,1,0,2023,"1.61","0.5","-0.31","1.81",624641,665506,607208,2,2,"Top",,,,,592200,,,-13.745216894660956,-134.30278666553153,-4.779663641725885,22.441155058351356,28.032023960016872,-25.163809893849933,"3.35","1.64",,,,"92.3",2412,"6.2",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.3",,,,,,,,17,2,"Sinker",1,1,1,1,1,1,1,1,"Infield shade","Standard",118,"0","-0.14",,
"CU","2023-04-13","79.5","3.83","5.62","Schwarber, Kyle",656941,666157,,"ball",,,,,13,"Kyle Schwarber grounds out, first baseman Tyler Stephenson to pitcher Nick Lodolo.","R","L","L","CIN","PHI","B",,,0,0,2023,"-1.2","0.12","-1.14","1.45",624641,665506,607208,2,2,"Top",,,,,592200,,,-8.61147490223491,-115.46958188081328,-2.488129638541741,-8.816241765755343,24.298582721861127,-30.8456092002045,"3.27","1.56",,,,"78.7",2798,"6.1",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.4",,,,,,,,17,1,"Curveball",1,1,1,1,1,1,1,1,"Infield shade","Standard",301,"0","0.101",,
"CU","2023-04-13","81.9","2.21","5.83","Schwarber, Kyle",656941,622065,"field_out","hit_into_play",,,,,4,"Kyle Schwarber pops out to third baseman Spencer Steer in foul territory.","R","L","L","CIN","PHI","X",5,"popup",1,0,2023,"-0.64","0.12","-0.33","2.32",,,,2,7,"Top",78.38,170.79,,,592200,,,-4.457389988544717,-119.18289346720421,-1.5851406897761493,-5.2637002947596985,23.100060900475775,-30.982506420867104,"3.38","1.64",168,"84",62,"81.1",2344,"5.8",718597,622065,592200,663886,621028,668715,676480,670770,669222,571976,"54.71",0.014,0.022,"0",1,0,0,3,62,2,"Curveball",6,2,2,6,2,6,2,6,"Infield shade","Standard",278,"0.004","-0.122",,
"SI","2023-04-13","90.7","2.13","5.8","Schwarber, Kyle",656941,622065,,"ball",,,,,14,"Kyle Schwarber pops out to third baseman Spencer Steer in foul territory.","R","L","L","CIN","PHI","B",,,0,0,2023,"1.53","0.54","0.03","1.16",,,,2,7,"Top",,,,,592200,,,-8.463650013086363,-131.6558055295394,-6.791045057436899,19.554303560966265,27.2278508363472,-24.609344718909128,"3.43","1.64",,,,"90.2",2361,"6.1",718597,622065,592200,663886,621028,668715,676480,670770,669222,571976,"54.42",,,,,,,,62,1,"Sinker",6,2,2,6,2,6,2,6,"Infield shade","Standard",129,"0","0.016",,
"CU","2023-04-13","80.9","3.67","5.68","Schwarber, Kyle",656941,666157,"walk","ball",,,,,13,"Kyle Schwarber walks.   Trea Turner to 2nd.","R","L","L","CIN","PHI","B",,,3,2,2023,"-1.35","-0.17","-3","1.5",,,607208,1,1,"Top",,,,,592200,,,-12.199704070049842,-117.13475898899974,-2.2042063620222154,-9.76341493032376,24.61197351081897,-33.45352369677841,"3.22","1.56",,,,"79.9",2877,"6.1",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.37",,0.695903,"0.7",1,0,0,,3,6,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",305,"-0.035","0.314",,
"CU","2023-04-13","81.5","3.77","5.73","Schwarber, Kyle",656941,666157,,"ball",,,,,13,"Kyle Schwarber walks.   Trea Turner to 2nd.","R","L","L","CIN","PHI","B",,,2,2,2023,"-1.23","0.1","-2.27","2.45",,,607208,1,1,"Top",,,,,592200,,,-11.10966406269905,-118.15205851058961,-0.8630095755715641,-9.22467617652221,23.952614935455266,-31.279018000371906,"3.3","1.61",,,,"80.5",2943,"6",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.53",,,,,,,,3,5,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",310,"0","0.099",,
"FF","2023-04-13","94.6","3.66","5.7","Schwarber, Kyle",656941,666157,,"ball",,,,,1,"Kyle Schwarber walks.   Trea Turner to 2nd.","R","L","L","CIN","PHI","B",,,1,2,2023,"1.35","1.1","-0.59","3.18",,,607208,1,1,"Top",,,,,592200,,,-14.035894899714975,-137.08085323945565,-3.310042776896485,20.105140384807036,29.69199341220869,-17.692692961839406,"3.33","1.64",,,,"94.3",2449,"6.3",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.21",,,,,,,,3,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",125,"0","0.055",,
"CU","2023-04-13","80.3","3.59","5.78","Schwarber, Kyle",656941,666157,,"ball",,,,,11,"Kyle Schwarber walks.   Trea Turner to 2nd.","R","L","L","CIN","PHI","B",,,0,2,2023,"-1.24","0.36","-1.11","2.44",,,607208,1,1,"Top",,,,,592200,,,-7.997730091625264,-116.64894522891426,-1.319312620250742,-9.76782099594874,22.74060602440606,-28.877182216905815,"3.22","1.53",,,,"79.7",2745,"6.1",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.45",,,,,,,,3,3,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",301,"0","0.027",,
"CU","2023-04-13","79.5","3.8","5.73","Schwarber, Kyle",656941,666157,,"swinging_strike",,,,,13,"Kyle Schwarber walks.   Trea Turner to 2nd.","R","L","L","CIN","PHI","S",,,0,1,2023,"-1.17","-0.34","-1.44","0.99",,,607208,1,1,"Top",,,,,592200,,,-9.226736158491772,-115.43848948545093,-2.9100852228069423,-8.595373627664832,22.734480964055866,-34.79130755567752,"3.38","1.64",,,,"78.8",2785,"6",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.48",,,,,,,,3,2,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",308,"0","-0.062",,
"CU","2023-04-13","79.2","3.89","5.72","Schwarber, Kyle",656941,666157,,"called_strike",,,,,4,"Kyle Schwarber walks.   Trea Turner to 2nd.","R","L","L","CIN","PHI","S",,,0,0,2023,"-1.21","0.32","-0.76","2.48",,,607208,1,1,"Top",,,,,592200,,,-7.838950261755659,-115.13485840146487,-0.8651183584329047,-9.261387045252157,21.846340727979076,-29.39627520829881,"3.27","1.56",,,,"78.6",2766,"6",718597,666157,592200,663886,621028,668715,676480,656413,669222,571976,"54.54",,,,,,,,3,1,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",296,"0","-0.05",,
"CU","2023-04-12","83","-1.98","6.41","Schwarber, Kyle",656941,665795,"walk","ball",,,,,14,"Kyle Schwarber walks.","R","L","R","PHI","MIA","B",,,3,0,2023,"0.61","-0.94","0.9","1.21",,681082,,2,5,"Bot",,,,,607732,,,5.412764457067616,-120.7867145660549,-3.6054045127709706,4.895358891627355,24.062296762009616,-40.86810787555479,"3.34","1.56",,,,"83.5",2682,"6.7",718609,665795,607732,493329,650333,516416,542932,650559,665862,660821,"53.84",,0.695903,"0.7",1,0,0,,42,4,"Curveball",2,1,2,1,1,2,2,1,"Infield shade","Strategic",39,"0.008","0.058",,
"CU","2023-04-12","82.9","-1.9","6.37","Schwarber, Kyle",656941,665795,,"ball",,,,,14,"Kyle Schwarber walks.","R","L","R","PHI","MIA","B",,,2,0,2023,"0.56","-0.95","1.21","0.88",,681082,,2,5,"Bot",,,,,607732,,,6.036310656452869,-120.5824104207355,-4.208421441270293,4.253925898922476,23.831177363114495,-40.79250925606037,"3.27","1.59",,,,"83.2",2657,"6.6",718609,665795,607732,493329,650333,516416,542932,650559,665862,660821,"53.94",,,,,,,,42,3,"Curveball",2,1,2,1,1,2,2,1,"Infield shade","Strategic",32,"0","0.041",,
"FF","2023-04-12","96.5","-2.01","6.18","Schwarber, Kyle",656941,665795,,"ball",,,,,14,"Kyle Schwarber walks.","R","L","R","PHI","MIA","B",,,1,0,2023,"-0.87","1.49","0.31","1.21",,681082,,2,5,"Bot",,,,,607732,,,8.199473939980228,-139.95122329888997,-11.070874353852535,-13.249044966618401,31.116283339072005,-10.165160505467579,"3.37","1.64",,,,"96.9",2423,"6.7",718609,665795,607732,493329,650333,516416,542932,650559,665862,660821,"53.83",,,,,,,,42,2,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Strategic",220,"0","0.033",,
"FF","2023-04-12","97.2","-2.26","6.26","Schwarber, Kyle",656941,665795,,"ball",,,,,1,"Kyle Schwarber walks.","R","L","R","PHI","MIA","B",,,0,0,2023,"-0.78","1.49","-0.68","3.24",,681082,,2,5,"Bot",,,,,607732,,,6.022265718336088,-141.41889320928678,-6.020123151883794,-11.764728697959193,30.842247330317473,-11.018797223523169,"3.42","1.56",,,,"97.9",2463,"6.6",718609,665795,607732,493329,650333,516416,542932,650559,665862,660821,"53.92",,,,,,,,42,1,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",224,"0","0.023",,
"FF","2023-04-12","97.7","-2.05","6.31","Schwarber, Kyle",656941,665795,"field_out","hit_into_play",,,,,2,"Kyle Schwarber flies out to center fielder Jazz Chisholm Jr.","R","L","R","PHI","MIA","X",8,"fly_ball",1,2,2023,"-0.6","1.32","-0.07","3.39",,607208,,2,3,"Bot",127.98,78.74,,,607732,,,6.731441043250845,-142.10029510476383,-5.42600683283904,-9.685263691014523,31.96360581356849,-13.159529608556234,"3.37","1.64",300,"90.2",39,"98.1",2355,"6.5",718609,665795,607732,493329,650333,516416,542932,650559,665862,660821,"54.02",0.014,0.02,"0",1,0,0,3,22,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",218,"-0.038","-0.227",,
"CU","2023-04-12","84.1","-1.93","6.42","Schwarber, Kyle",656941,665795,,"called_strike",,,,,9,"Kyle Schwarber flies out to center fielder Jazz Chisholm Jr.","R","L","R","PHI","MIA","S",,,1,1,2023,"0.59","-0.66","0.31","1.95",,607208,,2,3,"Bot",,,,,607732,,,4.054383030786112,-122.61244283701835,-2.7792289419941594,5.32289758557454,21.35586382227637,-38.61872574980043,"3.24","1.56",,,,"85.3",2571,"6.7",718609,665795,607732,493329,650333,516416,542932,650559,665862,660821,"53.79",,,,,,,,22,3,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",42,"0","-0.071",,
