pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
KC,2024-08-07,80.4,-0.55,6.01,"Schwarber, Kyle",656941,675627,,called_strike,,,,,4.0,Kyle Schwarber homers (27) on a fly ball to center field.,R,L,R,LAD,PHI,S,,,0,0,2024,0.65,-1.05,-0.37,2.27,,,,0,9,Top,,,,,605131,,,-0.8460375906687663,-117.0698704702187,0.4030469823088194,6.131590767518929,22.37394460407944,-42.11409730017095,3.21,1.47,,,,81.1,2619.0,6.8,746115,675627,605131,518692,666158,571771,500743,606192,681624,518792,53.73,,,,,,,,70,1,Knuckle Curve,4,8,8,4,8,4,8,4,Strategic,Standard,37.0,0.0,-0.033,,
SI,2024-08-07,97.1,-1.87,5.59,"Schwarber, Kyle",656941,694813,home_run,hit_into_play,,,,,4.0,Kyle Schwarber homers (25) on a fly ball to left field.,R,L,R,LAD,PHI,X,,fly_ball,2,2,2024,-1.36,1.06,-0.31,2.68,,,,0,1,Top,46.41,67.97,,,605131,,,7.31941017403877,-141.2142629178386,-4.713482040087508,-19.802850574373768,31.295513437293657,-17.086293069050818,3.32,1.54,378.0,102.8,34.0,97.6,2157.0,6.5,746115,694813,605131,518692,666158,571771,500743,606192,595281,518792,53.96,0.574,1.149,2.0,1.0,0.0,3.0,6.0,1,5,Sinker,0,0,0,0,1,0,1,0,Strategic,Strategic,212.0,-0.101,1.024,76.6943,6.76443
FC,2024-08-07,92.6,-1.81,5.57,"Schwarber, Kyle",656941,694813,,swinging_strike,,,,,14.0,Kyle Schwarber homers (25) on a fly ball to left field.,R,L,R,LAD,PHI,S,,,2,1,2024,0.1,0.65,1.04,1.78,,,,0,1,Top,,,,,605131,,,7.065892728470334,-134.58363037017537,-5.304492207597564,-0.3367737502444471,29.23459724283921,-23.2616729049529,3.32,1.54,,,,92.8,2491.0,6.5,746115,694813,605131,518692,666158,571771,500743,606192,595281,518792,54.0,,,,,,,,1,4,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,195.0,0.0,-0.061,80.99478,8.3092
CH,2024-08-07,89.3,-2.11,5.55,"Schwarber, Kyle",656941,694813,,ball,,,,,13.0,Kyle Schwarber homers (25) on a fly ball to left field.,R,L,R,LAD,PHI,B,,,1,1,2024,-1.31,0.55,-0.64,1.14,,,,0,1,Top,,,,,605131,,,6.4227430502405465,-129.8568543288224,-6.00841102011247,-16.178597800403928,27.100660925980712,-24.919531526904933,3.27,1.51,,,,89.7,1752.0,6.6,746115,694813,605131,518692,666158,571771,500743,606192,595281,518792,53.92,,,,,,,,1,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,243.0,0.0,0.047,,
FC,2024-08-07,92.3,-2.04,5.56,"Schwarber, Kyle",656941,694813,,ball,,,,,12.0,Kyle Schwarber homers (25) on a fly ball to left field.,R,L,R,LAD,PHI,B,,,0,1,2024,0.08,0.62,1.14,2.53,,,,0,1,Top,,,,,605131,,,7.949682131653148,-134.2141570116321,-3.183975781257661,-0.8909132755793416,31.21986073827432,-24.20814444200383,3.31,1.55,,,,92.4,2478.0,6.5,746115,694813,605131,518692,666158,571771,500743,606192,595281,518792,53.97,,,,,,,,1,2,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,182.0,0.0,0.023,,
FF,2024-08-07,95.9,-2.11,5.61,"Schwarber, Kyle",656941,694813,,foul,,,,,4.0,Kyle Schwarber homers (25) on a fly ball to left field.,R,L,R,LAD,PHI,S,,,0,0,2024,-0.75,1.52,-0.48,2.74,,,,0,1,Top,,,,,605131,,,6.056817446604471,-139.5153558712123,-5.474966891816703,-11.139367773086764,30.99400282136154,-11.210455769860438,3.32,1.54,192.0,85.2,69.0,96.5,2219.0,6.6,746115,694813,605131,518692,666158,571771,500743,606192,595281,518792,53.9,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,217.0,0.0,-0.033,72.61583,7.07916
SL,2024-08-06,88.1,1.69,5.92,"Schwarber, Kyle",656941,477132,single,hit_into_play,,,,,5.0,Kyle Schwarber singles on a line drive to center fielder Kevin Kiermaier.   Austin Hays scores.    Brandon Marsh to 3rd.,R,L,L,LAD,PHI,X,8.0,line_drive,3,2,2024,-0.22,0.63,0.24,2.64,,669720.0,669016.0,2,5,Top,139.33,92.37,,,669257,,,-3.0987810001914218,-128.29937144845658,-3.214035091468907,-1.7375830769789031,27.17602607018885,-24.719424611974965,3.33,1.53,260.0,86.9,17.0,88.6,2455.0,6.6,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,53.89,0.929,0.857,0.9,1.0,1.0,0.0,4.0,35,6,Slider,0,0,0,0,1,0,1,0,Strategic,Standard,203.0,-0.152,0.866,77.98135,6.89196
FF,2024-08-06,91.4,1.57,5.96,"Schwarber, Kyle",656941,477132,,called_strike,,,,,2.0,Kyle Schwarber singles on a line drive to center fielder Kevin Kiermaier.   Austin Hays scores.    Brandon Marsh to 3rd.,R,L,L,LAD,PHI,S,,,3,1,2024,-0.18,1.57,0.13,2.91,,669720.0,669016.0,2,5,Top,,,,,669257,,,-3.282027730370403,-132.9700939831233,-5.1932552335274185,-1.3491001066915156,29.48786534780046,-12.66188492497199,3.28,1.51,,,,91.7,2355.0,6.5,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,53.95,,,,,,,,35,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,177.0,0.0,-0.115,,
FF,2024-08-06,91.0,1.57,5.99,"Schwarber, Kyle",656941,477132,,ball,,,,,12.0,Kyle Schwarber singles on a line drive to center fielder Kevin Kiermaier.   Austin Hays scores.    Brandon Marsh to 3rd.,R,L,L,LAD,PHI,B,,,2,1,2024,-0.19,1.51,0.85,2.98,,669720.0,669016.0,2,5,Top,,,,,669257,,,-1.41940211654314,-132.457771508265,-4.912499363691347,-1.9603441877155177,28.29797126209775,-13.55508125698314,3.28,1.57,,,,91.6,2265.0,6.6,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,53.88,,,,,,,,35,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,175.0,0.0,0.102,,
SL,2024-08-06,85.8,1.66,5.94,"Schwarber, Kyle",656941,477132,,blocked_ball,,,,,13.0,Kyle Schwarber singles on a line drive to center fielder Kevin Kiermaier.   Austin Hays scores.    Brandon Marsh to 3rd.,R,L,L,LAD,PHI,B,,,1,1,2024,-0.29,0.48,-0.81,-0.1,,669720.0,669016.0,2,5,Top,,,,,669257,,,-5.284821572819554,-124.68708919549108,-9.057790327305336,-2.047909263071152,24.28232717472381,-25.52603018727528,3.23,1.45,,,,86.3,2395.0,6.6,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,53.89,,,,,,,,35,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,205.0,0.0,0.069,,
SL,2024-08-06,87.4,1.73,6.02,"Schwarber, Kyle",656941,477132,,foul,,,,,7.0,Kyle Schwarber singles on a line drive to center fielder Kevin Kiermaier.   Austin Hays scores.    Brandon Marsh to 3rd.,R,L,L,LAD,PHI,S,,,1,0,2024,-0.43,0.78,-0.74,1.98,,669720.0,669016.0,2,5,Top,,,,,669257,,,-5.050658805022348,-127.22072149526352,-5.23436114280705,-3.747417062277489,24.90294747523184,-22.830634210445982,3.33,1.53,3.0,73.7,-33.0,87.9,2438.0,6.5,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,54.04,,,,,,,,35,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,207.0,0.0,-0.066,76.22347,8.10107
SL,2024-08-06,87.2,1.65,6.07,"Schwarber, Kyle",656941,477132,,ball,,,,,13.0,Kyle Schwarber singles on a line drive to center fielder Kevin Kiermaier.   Austin Hays scores.    Brandon Marsh to 3rd.,R,L,L,LAD,PHI,B,,,0,0,2024,-0.49,0.56,-1.23,1.52,,669720.0,669016.0,2,5,Top,,,,,669257,,,-5.94689907312451,-126.893841191676,-6.004336070137837,-4.194855891476509,24.26646740150625,-25.12561694076616,3.33,1.59,,,,87.8,2495.0,6.5,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,53.96,,,,,,,,35,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,220.0,0.0,0.041,,
SL,2024-08-06,85.5,-0.85,6.22,"Schwarber, Kyle",656941,641703,home_run,hit_into_play,,,,,5.0,Kyle Schwarber homers (24) on a fly ball to right field.,R,L,R,LAD,PHI,X,,fly_ball,1,1,2024,0.61,0.38,0.14,2.59,,,,0,9,Top,246.81,77.54,,,669257,,,1.112178187115526,-124.65034147385832,-3.143116833677132,6.186932070292773,21.88968550622389,-27.813100011964803,3.33,1.53,420.0,109.2,33.0,85.9,2392.0,6.2,746120,641703,669257,518692,666158,571771,605113,606192,681546,681624,54.34,0.954,1.93,2.0,1.0,0.0,3.0,6.0,70,3,Slider,2,5,5,2,6,2,6,2,Strategic,Strategic,135.0,-0.018,1.01,80.99441,8.22021
SL,2024-08-06,86.0,-0.96,6.21,"Schwarber, Kyle",656941,641703,,called_strike,,,,,2.0,Kyle Schwarber homers (24) on a fly ball to right field.,R,L,R,LAD,PHI,S,,,1,0,2024,0.53,0.41,-0.07,2.88,,,,0,9,Top,,,,,669257,,,1.0372522636882957,-125.38420726536992,-2.5825748054355206,5.48797460575319,21.969598884620527,-27.51365209203757,3.4,1.63,,,,86.4,2289.0,6.2,746120,641703,669257,518692,666158,571771,605113,606192,681546,681624,54.34,,,,,,,,70,2,Slider,2,5,5,2,5,2,5,2,Infield shade,Strategic,151.0,0.0,-0.044,,
FF,2024-08-06,94.7,-0.84,6.15,"Schwarber, Kyle",656941,641703,,ball,,,,,11.0,Kyle Schwarber homers (24) on a fly ball to right field.,R,L,R,LAD,PHI,B,,,0,0,2024,-0.61,1.27,-1.27,3.1,,,,0,9,Top,,,,,669257,,,0.2394953581512814,-137.97401441519588,-5.166870519707142,-7.846924177644119,28.06030149407921,-15.020561828001282,3.44,1.67,,,,94.4,2101.0,5.9,746120,641703,669257,518692,666158,571771,605113,606192,681546,681624,54.62,,,,,,,,70,1,4-Seam Fastball,2,5,5,2,5,2,5,2,Infield shade,Strategic,204.0,0.0,0.034,,
SL,2024-08-06,85.9,1.79,5.95,"Schwarber, Kyle",656941,477132,strikeout,called_strike,,,,,9.0,Kyle Schwarber called out on strikes.,R,L,L,LAD,PHI,S,2.0,,3,2,2024,-0.32,0.49,0.48,1.82,,,,0,4,Top,,,,,669257,,,-2.485431315125344,-125.2008913422179,-4.628985670501031,-2.9696047023525622,22.164302724947728,-26.379434982936253,3.27,1.54,,,,86.9,2492.0,6.6,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,53.92,,0.0,0.0,1.0,0.0,0.0,,23,6,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,213.0,0.027,-0.3,,
SL,2024-08-06,85.5,1.89,5.97,"Schwarber, Kyle",656941,477132,,called_strike,,,,,8.0,Kyle Schwarber called out on strikes.,R,L,L,LAD,PHI,S,,,3,1,2024,-0.27,0.6,-0.06,1.69,,,,0,4,Top,,,,,669257,,,-4.065313791155566,-124.52427855043013,-5.130198745628956,-2.140015244026195,21.996757235021622,-25.10227571586329,3.34,1.59,,,,86.1,2522.0,6.4,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,54.14,,,,,,,,23,5,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,218.0,0.0,-0.074,,
SI,2024-08-06,90.6,1.73,5.99,"Schwarber, Kyle",656941,477132,,ball,,,,,7.0,Kyle Schwarber called out on strikes.,R,L,L,LAD,PHI,B,,,2,1,2024,0.61,1.46,-0.71,1.78,,,,0,4,Top,,,,,669257,,,-7.417000637290839,-131.5572223025889,-7.714262874976906,8.596391183531324,26.781417128802996,-13.793030984539394,3.45,1.69,,,,91.0,2235.0,6.6,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,53.94,,,,,,,,23,4,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,169.0,0.0,0.109,,
FF,2024-08-06,90.1,1.74,5.96,"Schwarber, Kyle",656941,477132,,called_strike,,,,,8.0,Kyle Schwarber called out on strikes.,R,L,L,LAD,PHI,S,,,2,0,2024,0.17,1.51,-0.14,1.56,,,,0,4,Top,,,,,669257,,,-5.058316179330621,-130.9348595779489,-8.245747781716936,2.95350498347836,25.61001575169354,-13.254067979040974,3.4,1.63,,,,90.9,2378.0,6.7,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,53.82,,,,,,,,23,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,165.0,0.0,-0.058,,
SL,2024-08-06,76.8,2.05,5.95,"Schwarber, Kyle",656941,477132,,ball,,,,,12.0,Kyle Schwarber called out on strikes.,R,L,L,LAD,PHI,B,,,1,0,2024,-0.69,0.15,0.36,4.39,,,,0,4,Top,,,,,669257,,,-2.339641130162898,-111.77100504696342,3.3990496574453486,-5.427982088757915,19.031883949085955,-31.687731049646462,3.32,1.52,,,,77.2,2513.0,6.5,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,54.04,,,,,,,,23,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,296.0,0.0,0.061,,
FF,2024-08-06,89.3,1.78,5.92,"Schwarber, Kyle",656941,477132,,ball,,,,,13.0,Kyle Schwarber called out on strikes.,R,L,L,LAD,PHI,B,,,0,0,2024,0.15,1.62,-0.89,0.79,,,,0,4,Top,,,,,669257,,,-6.885696817686821,-129.60523113193855,-10.05106598295288,3.0519019222384625,25.94574370399824,-11.96087364726226,3.43,1.56,,,,89.5,2349.0,6.5,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,54.01,,,,,,,,23,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,167.0,0.0,0.034,,
SL,2024-08-06,87.3,1.64,6.0,"Schwarber, Kyle",656941,477132,truncated_pa,blocked_ball,,,,,13.0,"Austin Hays out at 2nd, catcher Will Smith to shortstop Nick Ahmed.",R,L,L,LAD,PHI,B,2.0,,2,0,2024,-0.07,0.74,-0.22,0.4,,,669720.0,2,3,Top,,,,,669257,,,-4.368058995958447,-126.92439990989185,-8.904470580800645,0.1186702174022036,24.094546844190926,-22.642165235427058,3.44,1.61,,,,88.0,2623.0,6.6,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,53.88,,,0.0,0.0,0.0,0.0,,18,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,193.0,0.026,-0.3,,
FF,2024-08-06,90.5,1.27,6.15,"Schwarber, Kyle",656941,477132,,ball,,,,,11.0,"Austin Hays out at 2nd, catcher Will Smith to shortstop Nick Ahmed.",R,L,L,LAD,PHI,B,,,1,0,2024,-0.34,1.27,-1.05,4.1,,,669720.0,2,3,Top,,,,,669257,,,-5.07822761984406,-131.85192859714988,-1.9583926359200623,-2.9668051419674804,25.44316565448445,-17.112474126172586,3.44,1.58,,,,91.2,2392.0,6.4,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,54.08,,,,,,,,18,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,176.0,0.0,0.043,,
SL,2024-08-06,86.3,1.6,6.06,"Schwarber, Kyle",656941,477132,,ball,,,,,13.0,"Austin Hays out at 2nd, catcher Will Smith to shortstop Nick Ahmed.",R,L,L,LAD,PHI,B,,,0,0,2024,-0.77,0.54,-0.84,1.05,,,669720.0,2,3,Top,,,,,669257,,,-4.26568017595064,-125.65122632113288,-6.86331755370538,-7.395337234433467,23.49882321626321,-25.333960708835697,3.4,1.64,,,,87.0,2687.0,6.5,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,53.97,,,,,,,,18,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,193.0,0.0,0.028,,
FF,2024-08-06,95.0,-0.93,6.2,"Schwarber, Kyle",656941,641703,field_out,hit_into_play,,,,,9.0,Kyle Schwarber flies out to right fielder Andy Pages.,R,L,R,LAD,PHI,X,9.0,fly_ball,3,2,2024,-0.52,1.35,0.59,1.93,669016.0,624641.0,,2,6,Top,166.59,120.23,,,669257,,,5.108281549947066,-138.13444735898395,-8.501478279151467,-7.849086335193559,30.3943339844738,-13.150357462472597,3.33,1.53,184.0,90.7,61.0,94.6,2143.0,6.1,746120,641703,669257,518692,642708,571771,605113,606192,595281,681624,54.4,0.011,0.012,0.0,1.0,0.0,0.0,3.0,48,6,4-Seam Fastball,0,4,4,0,4,0,4,0,Infield shade,Strategic,209.0,0.016,-0.556,79.61697,7.88564
SC,2024-08-06,79.6,-1.07,6.12,"Schwarber, Kyle",656941,641703,,ball,,,,,13.0,Kyle Schwarber flies out to right fielder Andy Pages.,R,L,R,LAD,PHI,B,,,2,2,2024,-0.59,-0.25,-0.98,1.92,669016.0,624641.0,,2,6,Top,,,,,669257,,,1.2960560862053143,-116.07055063080143,-2.0641383966659563,-5.625503156683444,20.478035236453653,-34.31629229347888,3.38,1.56,,,,79.6,2025.0,6.1,746120,641703,669257,518692,642708,571771,605113,606192,595281,681624,54.42,,,,,,,,48,5,Screwball,0,4,4,0,4,0,4,0,Infield shade,Strategic,304.0,0.0,0.09,,
SC,2024-08-06,79.6,-1.0,6.22,"Schwarber, Kyle",656941,641703,,ball,,,,,11.0,Kyle Schwarber flies out to right fielder Andy Pages.,R,L,R,LAD,PHI,B,,,1,2,2024,-0.47,-0.27,-0.87,4.49,669016.0,,624641.0,2,6,Top,,,,,669257,,,1.157129134221943,-116.0382813070882,3.317758588575308,-4.466648944442553,19.08388223141072,-35.37299418932587,3.39,1.49,,,,79.4,1908.0,5.8,746120,641703,669257,518692,642708,571771,605113,606192,595281,681624,54.69,,,,,,,,48,4,Screwball,0,4,4,0,4,0,4,0,Infield shade,Strategic,297.0,-0.002,0.074,,
FF,2024-08-06,94.1,-0.95,6.25,"Schwarber, Kyle",656941,641703,,called_strike,,,,,6.0,Kyle Schwarber flies out to right fielder Andy Pages.,R,L,R,LAD,PHI,S,,,1,1,2024,-0.25,1.53,0.78,2.68,669016.0,,624641.0,2,6,Top,,,,,669257,,,5.00266896557542,-136.91313500353408,-6.945536910211054,-4.142507579802816,27.63040789033612,-11.556796608861465,3.45,1.63,,,,93.8,2134.0,6.0,746120,641703,669257,518692,642708,571771,605113,606192,595281,681624,54.55,,,,,,,,48,3,4-Seam Fastball,0,4,4,0,4,0,4,0,Infield shade,Strategic,208.0,0.0,-0.134,,
SC,2024-08-06,80.7,-0.9,6.17,"Schwarber, Kyle",656941,641703,,called_strike,,,,,6.0,Kyle Schwarber flies out to right fielder Andy Pages.,R,L,R,LAD,PHI,S,,,1,0,2024,-0.5,-0.12,0.44,2.46,669016.0,,624641.0,2,6,Top,,,,,669257,,,3.912401339696116,-117.53551186566304,-1.4467526958964805,-5.33875771359425,19.661881066593164,-33.251722338046946,3.39,1.56,,,,80.7,1945.0,6.0,746120,641703,669257,518692,642708,571771,605113,606192,595281,681624,54.54,,,,,,,,48,2,Screwball,0,4,4,0,4,0,4,0,Standard,Strategic,291.0,0.0,-0.078,,
FF,2024-08-06,94.5,-0.93,6.26,"Schwarber, Kyle",656941,641703,,ball,,,,,11.0,Kyle Schwarber flies out to right fielder Andy Pages.,R,L,R,LAD,PHI,B,,,0,0,2024,-0.31,1.31,-1.28,3.99,669016.0,,624641.0,2,6,Top,,,,,669257,,,-0.1953346422014394,-137.73661243054093,-3.2307720616793967,-3.988467144044645,26.53736137702129,-14.890089934151955,3.52,1.59,,,,94.5,2043.0,5.9,746120,641703,669257,518692,642708,571771,605113,606192,595281,681624,54.6,,,,,,,,48,1,4-Seam Fastball,0,4,4,0,4,0,4,0,Infield shade,Strategic,206.0,0.0,0.051,,
CU,2024-08-06,72.6,1.45,6.19,"Schwarber, Kyle",656941,477132,strikeout,swinging_strike,,,,,3.0,Kyle Schwarber strikes out swinging.,R,L,L,LAD,PHI,S,2.0,,2,2,2024,-0.75,-1.31,0.38,3.13,,,,0,1,Top,,,,,669257,,,-0.8572419247317186,-105.54674647620826,3.61278813973305,-5.361391194600821,19.953967563589263,-42.78984245697277,3.33,1.53,,,,72.1,2242.0,6.2,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,54.31,,0.0,0.0,1.0,0.0,0.0,,1,6,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,333.0,0.022,-0.204,64.63604,5.99333
FF,2024-08-06,91.1,1.65,6.03,"Schwarber, Kyle",656941,477132,,foul,,,,,11.0,Kyle Schwarber strikes out swinging.,R,L,L,LAD,PHI,S,,,2,2,2024,-0.08,1.43,-0.58,3.52,,,,0,1,Top,,,,,669257,,,-5.459405593596058,-132.6854541495022,-3.56370227442358,0.1012307787157664,25.47819174464876,-14.701187448343443,3.33,1.53,156.0,86.4,77.0,91.8,2405.0,6.5,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,54.05,,,,,,,,1,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,167.0,0.0,0.0,72.19607,7.3303
SL,2024-08-06,78.9,1.99,6.03,"Schwarber, Kyle",656941,477132,,ball,,,,,12.0,Kyle Schwarber strikes out swinging.,R,L,L,LAD,PHI,B,,,1,2,2024,-0.79,-0.13,0.25,4.17,,,,0,1,Top,,,,,669257,,,-2.298988814139737,-115.00697575964844,2.906066366689703,-6.735641874790881,18.867199139337508,-33.978561434695315,3.31,1.56,,,,79.4,2493.0,6.3,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,54.22,,,,,,,,1,4,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,291.0,0.0,0.036,,
SL,2024-08-06,86.1,1.88,6.07,"Schwarber, Kyle",656941,477132,,foul,,,,,7.0,Kyle Schwarber strikes out swinging.,R,L,L,LAD,PHI,S,,,1,1,2024,-0.01,0.68,-0.53,1.59,,,,0,1,Top,,,,,669257,,,-5.734985696738577,-125.38104348529583,-5.877096342144263,0.9512926628676122,22.247697136888057,-24.02976036441678,3.33,1.53,3.0,65.0,-31.0,86.9,2422.0,6.5,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,54.01,,,,,,,,1,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,208.0,0.0,-0.05,80.22013,8.44512
SL,2024-08-06,86.9,1.98,6.03,"Schwarber, Kyle",656941,477132,,ball,,,,,13.0,Kyle Schwarber strikes out swinging.,R,L,L,LAD,PHI,B,,,0,1,2024,-0.54,0.49,-1.4,1.83,,,,0,1,Top,,,,,669257,,,-6.985147359406641,-126.44493287228184,-4.967267385005849,-4.606509268222286,22.456461603287867,-26.16366359835192,3.24,1.55,,,,87.3,2504.0,6.2,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,54.26,,,,,,,,1,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,198.0,0.0,0.023,,
FF,2024-08-06,91.0,1.78,5.99,"Schwarber, Kyle",656941,477132,,called_strike,,,,,5.0,Kyle Schwarber strikes out swinging.,R,L,L,LAD,PHI,S,,,0,0,2024,0.18,1.46,0.17,2.26,,,,0,1,Top,,,,,669257,,,-4.450645192347757,-132.4562925706245,-6.664548477151008,2.975239925204795,25.01521391819743,-13.738146470752795,3.25,1.56,,,,91.9,2233.0,6.5,746120,477132,669257,518692,642708,571771,605113,606192,595281,681624,53.97,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,161.0,0.0,-0.033,,
FF,2024-08-05,96.3,-1.57,5.95,"Schwarber, Kyle",656941,607192,single,hit_into_play,,,,,3.0,Kyle Schwarber singles on a line drive to center fielder Andy Pages.,R,L,R,LAD,PHI,X,8.0,line_drive,0,1,2024,0.27,0.87,0.37,3.0,,,,0,6,Top,168.48,83.74,,,669257,,,4.617857120080513,-140.24945920154838,-4.356803561641013,2.6892605615388865,28.64989111545947,-19.964013991556048,3.33,1.53,262.0,76.4,27.0,98.8,2754.0,7.4,746116,607192,669257,518692,666158,571771,605113,606192,681624,518792,53.1,0.503,0.484,0.9,1.0,1.0,0.0,4.0,40,2,4-Seam Fastball,4,2,2,4,2,4,2,4,Strategic,Standard,188.0,-0.054,0.436,75.65752,6.90091
SL,2024-08-05,88.9,-1.93,5.8,"Schwarber, Kyle",656941,607192,,swinging_strike,,,,,8.0,Kyle Schwarber singles on a line drive to center fielder Andy Pages.,R,L,R,LAD,PHI,S,,,0,0,2024,0.27,-0.21,-0.22,1.53,,,,0,6,Top,,,,,669257,,,3.702070504022889,-129.4899674777185,-4.10961038666596,2.3356105030233127,24.468935173681608,-33.969935661605966,3.33,1.53,,,,90.9,2774.0,7.2,746116,607192,669257,518692,666158,571771,605113,606192,681624,518792,53.28,,,,,,,,40,1,Slider,4,2,2,4,2,4,2,4,Infield shade,Standard,49.0,0.0,-0.033,83.54348,8.19792
SL,2024-08-05,88.7,-1.89,5.85,"Schwarber, Kyle",656941,607192,strikeout,called_strike,,,,,1.0,Kyle Schwarber called out on strikes.,R,L,R,LAD,PHI,S,2.0,,3,2,2024,0.21,-0.23,-0.33,3.27,,,,0,3,Top,,,,,669257,,,3.4534510707032195,-129.39774289024126,0.1209119011892552,1.8374856331185725,22.546015033005904,-34.97401164519191,3.34,1.52,,,,91.1,2725.0,7.3,746116,607192,669257,518692,666158,571771,605113,606192,681624,518792,53.24,,0.0,0.0,1.0,0.0,0.0,,16,6,Slider,0,2,2,0,2,0,2,0,Strategic,Standard,47.0,0.017,-0.3,,
FF,2024-08-05,96.8,-1.46,5.96,"Schwarber, Kyle",656941,607192,,ball,,,,,14.0,Kyle Schwarber called out on strikes.,R,L,R,LAD,PHI,B,,,2,2,2024,0.02,0.99,0.97,0.82,,,,0,3,Top,,,,,669257,,,6.59994829587198,-140.53838159394144,-10.650713426922216,-1.1665737816235868,29.41117230064461,-16.858024338951697,3.44,1.61,,,,99.1,2762.0,7.5,746116,607192,669257,518692,666158,571771,605113,606192,681624,518792,52.96,,,,,,,,16,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,187.0,0.0,0.096,,
FF,2024-08-05,96.0,-1.38,5.99,"Schwarber, Kyle",656941,607192,,ball,,,,,14.0,Kyle Schwarber called out on strikes.,R,L,R,LAD,PHI,B,,,1,2,2024,0.05,0.91,0.69,1.59,,,,0,3,Top,,,,,669257,,,5.517491784871459,-139.55576532734435,-8.341385293062958,-0.5383656164333275,29.15469169630172,-18.61002251711921,3.41,1.73,,,,98.4,2713.0,7.5,746116,607192,669257,518692,666158,571771,605113,606192,681624,518792,52.97,,,,,,,,16,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,178.0,0.0,0.036,,
